PGC,re,amp,n
PGC12531,22.857,0.043010326590617175,0.493
PGC125321,,,
PGC12544,,fit fail,fit fail
PGC1254649,9.806,0.01952657967986998,0.491
PGC12553,25.961,0.011494292390146021,0.594
PGC12556,,,
PGC12558,27.402,0.001859026944943089,2.477
PGC12559,,,
PGC12562,159.932,0.0005825848627642469,1.639
PGC125646,,fit fail,fit fail
PGC12568,,,
PGC12569,24.316,0.04001944195714825,0.513
PGC12570,,,
PGC12575,43.639,0.0005747771385142963,2.671
PGC12576,,,
PGC12578,,,
PGC12580,,,
PGC12597,,,
PGC12607,17.864,0.020768836943916028,1.871
PGC12608,49.331,0.005534684619049602,0.903
PGC12626,,,
PGC12627,,,
PGC12628,14.154,0.031769086096876585,1.037
PGC12633,23.444,0.03852560904159156,0.601
PGC12650,36.17,0.00641219163537462,0.553
PGC12651,119.277,0.0047978308779466124,2.266
PGC12653,170.787,0.0010424234423734577,4.653
PGC12662,,,
PGC12664,38.035,0.012715656036057944,0.85
PGC12666,37.13,0.010990424200600566,0.346
PGC126708,,,
PGC12671,,,
PGC12691,,,
PGC12696,11.809,0.03854301136464488,0.51
PGC12697,28.094,0.009737587543573026,0.632
PGC12698,17.636,0.03909917199996031,0.577
PGC12701,,,
PGC12706,,,
PGC12708,20.64,0.01474395732528794,0.465
PGC12709,11.374,0.23422445814580775,0.631
PGC127219,21.521,0.00380901433144504,2.979
PGC127242,13.445,0.0038031439588978497,0.451
PGC12725,,,
PGC127323,16.316,0.009154132074825105,0.633
PGC127359,17.479,0.0014521787106451128,0.732
PGC12736,,,
PGC12737,77.0,0.01266869401707701,0.515
PGC127393,,,
PGC12747,,,
PGC12748,,,
PGC12754,,,
PGC12755,72.309,0.000868220151486758,4.212
PGC12756,23.919,0.024794152047120415,0.508
PGC127623,13.874,0.0027734555599454713,0.864
PGC12769,,,
PGC12772,56.67,0.011187594643832543,0.512
PGC12776,15.713,0.007850228884334717,0.668
PGC127773,16.573,0.009408278529119251,0.589
PGC12780,,,
PGC127809,14.421,0.031088466861660474,0.43
PGC127824,18.305,0.011211177588472376,0.643
PGC12783,37.785,0.011934628634671107,0.596
PGC12786,30.331,0.008003031205370312,1.01
PGC127863,27.698,0.003249183403352075,1.723
PGC12788,59.493,0.02046444105765555,0.679
PGC12790,16.108,0.008248609911482034,0.607
PGC12794,17.936,0.009603302258174783,0.412
PGC12797,15.06,0.05076511261669973,0.59
PGC12798,,,
PGC128017,15.603,0.011126002591425944,0.708
PGC12807,32.991,0.06934839137381327,0.451
PGC128074,40.764,0.0011206032650421154,2.873
PGC128075,14.063,0.0018440734139641571,0.625
PGC12816,,,
PGC128191,56.493,0.0008224056153107247,3.131
PGC12821,,,
PGC12825,,,
PGC12826,18.465,0.024769341670636665,0.333
PGC12827,22.569,0.003084789350235344,0.782
PGC128343,17.483,0.017502036128624235,0.528
PGC128348,14.899,0.025895729792574106,0.479
PGC128366,26.975,0.0005673523264921184,1.645
PGC12838,16.794,0.027936122106147376,0.942
PGC128407,16.035,0.008933196063396086,0.487
PGC12846,,,
PGC12848,32.509,0.00187405042376075,1.373
PGC128506,27.827,0.011016939190296107,1.51
PGC12868,,,
PGC12876,,,
PGC12877,26.906,0.010431049635686897,0.358
PGC12878,,,
PGC1288,21.234,0.026000898276486294,0.527
PGC12883,69.826,0.00024909965000334316,4.402
PGC12884,,,
PGC128845,32.947,0.0037995321591172805,2.977
PGC128867,36.059,0.0015864218626343751,3.066
PGC12889,,,
PGC128909,31.57,0.0014691340786817772,2.863
PGC12893,,,
PGC128984,,,
PGC128986,,,
PGC129,30.679,0.01513530402085556,0.478
PGC12900,,,
PGC1290044,39.53,0.0016592371640993691,1.88
PGC129035,7.166,0.12162496694071516,4.912
PGC12905,98.125,0.0004138936215482659,2.894
PGC12911,13.412,0.14354348612319412,0.359
PGC12912,14.613,0.05258907177702108,0.58
PGC129144,16.266,0.01376957371080936,0.605
PGC12916,92.974,0.021979063723176942,0.537
PGC12917,40.532,0.002738450339275529,2.0
PGC129191,13.917,0.025898418907832954,0.385
PGC129199,21.262,0.012677607332810188,0.517
PGC1292,,,
PGC12922,,,
PGC12923,57.575,0.010180167177582836,1.002
PGC129238,,,
PGC12928,27.165,0.0016295903682890076,1.589
PGC129301,15.198,0.020739015953061796,0.579
PGC129313,14.755,0.018059863311713435,1.266
PGC12933,,,
PGC12939,,,
PGC12946,,,
PGC12952,55.225,0.0047312429118707144,0.501
PGC12956,,,
PGC12960,,,
PGC12961,,,
PGC12962,,,
PGC12964,,,
PGC12976,35.645,0.0033845410438462483,2.57
PGC12979,246.504,0.0005713807256053687,5.48
PGC12981,49.91,0.009693096890156658,1.032
PGC12985,,,
PGC12986,33.167,0.009330465205141658,0.603
PGC129874,,,
PGC129888,,,
PGC12989,,,
PGC12990,,,
PGC129923,,,
PGC129961,15.207,0.010773621943587105,0.546
PGC130004,17.705,0.010568375223005197,0.717
PGC13001,,,
PGC130045,20.343,0.009704529228834993,0.537
PGC13005,,,
PGC130068,35.14,0.004361598793595976,3.366
PGC13022,,,
PGC13028,30.806,0.005355383389236917,1.135
PGC130288,17.531,0.04418547766660428,0.536
PGC13029,,,
PGC130381,,,
PGC1304080,,,
PGC13042,,,
PGC130572,,,
PGC13059,78.386,0.010302988536236138,0.286
PGC130612,46.169,9.730006531214296e-05,2.91
PGC13068,,,
PGC13073,24.923,0.026679664269280097,0.857
PGC13075,,fit fail,fit fail
PGC13080,,,
PGC130826,,,
PGC13088,,,
PGC13089,18.545,0.06801287944837586,0.413
PGC13090,34.586,0.05942372266849673,0.858
PGC130903,73.987,0.0008733786143693832,3.8
PGC13091,35.771,0.000603210613018259,1.946
PGC131052,,fit fail,fit fail
PGC13106,18.388,0.032537418670968855,0.399
PGC13108,,,
PGC131126,16.14,0.014500852575061918,0.591
PGC13113,,,
PGC131163,,,
PGC13121,,,
PGC13122,,,
PGC13128,,,
PGC131280,11.177,0.010765008342927613,0.934
PGC13130,36.06,0.01138595975317182,0.253
PGC1313211,28.921,0.0010977061709475458,1.749
PGC131376,23.326,0.014653074053839811,0.604
PGC13147,,,
PGC13150,,,
PGC13154,,,
PGC13156,,,
PGC13157,30.402,0.0022809311806999922,2.261
PGC131570,,,
PGC131579,12.545,0.021226806087685724,0.504
PGC13158,,,
PGC131581,19.063,0.002494877388034509,0.41
PGC13163,,,
PGC13166,31.512,0.021765008836998827,0.215
PGC131687,,,
PGC13169,,,
PGC13171,,,
PGC13172,,,
PGC13174,,,
