col1,col2,PGC,OBJNAME,R25_DEG,LOGMASS,DIST_MPC,GALTYPE_COURSE,IDE,Com,Tmag,q,PosAng,n,Re,ratio_Salo,INCL_DEG,MORPH,T,Re_mine,mse,saloratio,mm15ratio,Re_mine2,mse2,saloratio2,mm15ratio2,n_mine2,nsratio,mse_fuv,n_mine_fuv,Re_mine_fuv,bandratio,Re_mine_w2,mse_w2,n_mine_w2
UGC04551,8.6,24528,UGC04551,0.0142501294612884,10.192671,27.643934,ET,UGC04551,,11.92,0.752,114.21,3.051,6.16,,90.0,b'S0  ',-1.899999976158142,,,,,,,,,,,,,,,,,
UGC04559,13.9,24530,UGC04559,0.0311041828244924,10.216601,36.1,LT,UGC04559,,12.51,0.231,51.13,1.6,15.79,,90.0,b'SBab',2.0999999046325684,,,,,,,,,0.662,,,,,,,,
UGC04621,9.8,24829,UGC04621,0.0092218657955527,9.37943,25.5,LT,UGC04621,,12.32,0.501,146.14,7.026,28.14,4.105169162181987,60.369998931884766,b'SBa ',1.2999999523162842,15.4881,0.6388092753806721,1.816878764987313,0.6327438485030443,15.488,0.6388092753806721,1.8168904958677687,0.6327479338842976,0.478,0.22222222222222224,,,,0.4523364485981308,34.24,0.2648153273126521,2.151
UGC04623,32.7,24947,UGC04623,0.0245368462055921,10.619979,40.36,LT,UGC04623,,12.14,0.292,57.45,0.862,37.5,2.210949848322352,79.05000305175781,b'Sc  ',5.800000190734863,44.3682,0.6886637158808749,0.8451999404979241,0.73701434811419,44.368,0.6886637158808746,0.8452037504507753,0.7370176703930761,0.79,1.6288659793814435,,,,0.9954008031768111,44.573,0.25987804490587696,0.485
UGC04628,21.9,24887,UGC04628,0.0105881160125136,8.432249,17.3,LT,UGC04628,,14.84,0.229,73.9,0.95,25.26,0.3313859041323815,75.77999877929688,b'Sc  ',5.900000095367432,28.9899,0.006023883074297898,0.8713379487338695,0.7554355137478915,28.99,0.006023883074297899,0.8713349430838221,0.7554329078992756,,,0.00035902132005810627,0.578,25.789,1.046683756363505,27.697,0.0034457382889877624,0.692
UGC04659,23.8,25012,UGC04659,0.0118527393788099,9.143906,34.51,LT,UGC04659,,14.49,0.338,115.17,1.68,32.76,,90.0,b'Sd  ',7.800000190734863,,,,,,,,,1.034,,,,,,,,
UGC04701,26.7,25371,UGC04701,0.0107354130595922,9.168766,33.88,LT,UGC04701,,14.15,0.694,121.05,2.539,32.69,0.4000449599625266,59.7599983215332,b'Scd ',7.0,28.717200000000002,0.0053525786419758555,1.1383421782067888,0.9297563829342693,28.717,0.005352578641975856,1.138350106208866,0.9297628582372811,,,0.0001716083259826333,1.256,42.608,1.0657635925032474,26.945,0.003428266236084446,1.012
UGC04704,69.4,25232,UGC04704,0.0301174856722354,8.2539425,10.0,LT,UGC04704,,14.62,0.155,114.78,1.085,62.85,,90.0,b'Sd  ',8.0,,,,,,,,,1.742,,,,,,,,
UGC04714,15.3,25427,UGC04714,0.0097458269447088,9.21002,21.847425,LT,UGC04714,,13.4,0.713,87.65,1.487,20.18,1.3710372674789486,41.0,b'SABb',3.0999999046325684,32.0238,0.0596411478675133,0.6301563212360807,0.47776965881625544,32.024,0.05964114786751329,0.630152385710717,0.4777666749937547,,,0.004712787664508462,1.99,31.182,1.212708751467414,26.407,0.03307156887109356,1.45
UGC04722,29.9,25292,UGC04722,0.0121288252994418,8.416902,22.7,LT,UGC04722,,15.06,0.22,30.39,1.204,27.8,,90.0,b'Sd  ',8.0,,,,,,,,,,,,,,,,,
UGC04725,15.4,25318,UGC04725,0.0087865572422742,8.291314,41.3,LT,UGC04725,,16.34,0.132,67.49,1.306,19.34,,90.0,b'Sc  ',6.099999904632568,,,,,,,,,0.794,,,,,,,,
UGC04753,18.4,25472,UGC04753,0.0124973738566041,9.09652,27.93,LT,UGC04753,,14.77,0.131,32.05,1.041,24.07,1.301862222340949,86.12000274658203,b'Scd ',6.699999809265137,37.3617,0.010815417556205891,0.644242633499011,0.49248294376326557,37.362,0.010815417556205891,0.6442374605213853,0.49247898934746526,,,5.054074843099535e-05,0.563,44.074,1.2458983593437376,29.988,0.004812689887119511,0.724
UGC04777,25.5,25562,UGC04777,0.014119479805231,9.046811,25.5,LT,UGC04777,,14.57,0.204,139.52,0.731,30.04,,90.0,b'SBm ',9.100000381469727,,,,,,,,,,,,,,,,,
UGC04787,23.9,25644,UGC04787,0.0140870092436671,8.051538,7.98,LT,UGC04787,,14.2,0.337,5.88,0.809,27.62,,90.0,b'SBd ',7.900000095367432,,,,,,,,,,,,,,,,,
UGC04797,36.4,25679,UGC04797,0.0173308029770851,8.95085,17.0,,UGC04797,,13.8,0.873,55.6,1.236,43.66,,17.040000915527344,b'SABm',8.800000190734863,,,,,,,,,0.623,,,,,,,,
UGC04800,19.4,25781,UGC04800,0.0129962703213095,9.497902,37.3,LT,UGC04800,,13.95,0.331,118.19,1.004,21.95,0.3006201722252599,74.69000244140625,b'SBc ',5.900000095367432,24.206400000000002,0.04279807499962343,0.9067849824839711,0.8014409412386806,24.206,0.04279807499962344,0.9067999669503429,0.8014541849128315,0.747,1.2991304347826087,0.00028369892247626923,0.527,31.9,1.027157769668166,23.566,0.02047313081042222,0.575
UGC04824,34.0,25910,UGC04824,0.0193561427295207,9.603244,35.3,LT,UGC04824,,13.46,0.254,98.8,0.952,38.02,0.4774347689208115,79.9000015258789,b'SABc',6.400000095367432,40.5,0.03616262569782111,0.9387654320987655,0.8395061728395061,40.5,0.0361626256978211,0.9387654320987655,0.8395061728395061,0.74,0.9367088607594937,,,,0.8993804268170816,45.031,0.013833326288482984,0.79
UGC04834,21.7,25919,UGC04834,0.0088678579777479,8.343449,20.7,,UGC04834,,15.41,0.543,127.0,1.403,25.57,0.4174143295132598,63.34000015258789,b'Sd  ',8.100000381469727,22.5927,0.00161216524360304,1.1317815046453057,0.9604872370278895,22.593,0.00161216524360304,1.13176647634223,0.9604744832470233,1.005,1.4586357039187228,7.142374926010506e-05,0.548,24.747,0.9076045474631422,24.893,0.0008399131432100643,0.689
UGC04837,26.8,25940,UGC04837,0.0154460966587066,8.906089999999999,25.5,,UGC04837,,15.04,0.586,172.64,0.731,24.78,0.2678987538515767,64.62000274658203,b'Sm  ',8.800000190734863,38.5155,0.003710543846814551,0.6433773415897496,0.6958237592657501,38.516,0.0037105438468145505,0.6433689895108526,0.695814726347492,1.312,1.2977250247279923,0.00012391209920459457,0.32,31.874,1.0586844781616778,36.381,0.0012392408985624462,1.011
UGC04841,49.9,26071,UGC04841,0.0123259015381336,9.319436,23.8,LT,UGC04841,,12.67,0.754,133.2,1.318,61.97,1.1431492923614373,78.69999694824219,b'Scd ',6.900000095367432,82.3293,0.005433663500964138,0.7527089383730944,0.6061025661580992,82.329,0.005433663500964138,0.7527116811816007,0.6061047747452295,0.765,0.5535455861070913,5.456423262233326e-05,0.832,79.873,0.8401604212588781,97.992,0.00138171349539966,1.382
UGC04845,21.0,25956,UGC04845,0.0113715259358286,9.397134,34.67,LT,UGC04845,,13.9,0.371,103.21,1.613,24.92,2.191356908305841,71.48999786376953,b'Scd ',6.699999809265137,23.634,0.02700690656447044,1.0544131336210545,0.8885503935008885,23.634,0.02700690656447044,1.0544131336210545,0.8885503935008885,0.471,0.6254980079681275,0.0001462479946802555,0.569,34.704,1.0078464818763326,23.45,0.012214722258311272,0.753
UGC04867,27.3,26068,UGC04867,0.0140546085312962,9.539255,45.71,LT,UGC04867,,13.71,0.691,81.26,2.684,45.16,0.5629679748833055,39.63999938964844,b'Scd ',6.900000095367432,20.9349,0.04030239661803032,2.157163397006912,1.3040425318487312,20.935,0.04030239661803033,2.157153092906616,1.3040363028421305,,,0.00038482610228024786,0.357,29.503,1.0680577521555024,19.601,0.011027686200446741,0.458
UGC04871,26.7,26083,UGC04871,0.0127884745597839,8.636363000000001,28.58,,UGC04871,,15.12,0.541,4.44,1.017,29.58,,90.0,b'Sm  ',8.800000190734863,,,,,,,,,,,,,,,,,
UGC04878,16.7,26108,UGC04878,0.0130562605336308,8.229435,28.813763,LT,UGC04878,,16.03,0.233,28.0,1.112,23.14,,90.0,b'Sm  ',9.0,,,,,,,,,,,,,,,,,
UGC04922,,26304,UGC04922,0.0123259015381336,9.53435,34.4,,UGC04922,,13.4,0.466,58.99,1.287,53.17,,90.0,b'SABm',8.699999809265137,,,,,,,,,,,,,,,,,
UGC04953,21.3,26412,UGC04953,0.0129663804545998,8.472717,33.465709999999994,LT,UGC04953,,15.67,0.3,119.17,1.223,20.29,,90.0,b'SABc',7.099999904632568,,,,,,,,,,,,,,,,,
UGC04970,11.3,26495,UGC04970,0.0124973738566041,9.574949,42.1,LT,UGC04970,,14.47,0.117,103.94,1.131,13.27,,90.0,b'Sc  ',5.699999809265137,,,,,,,,,,,,,,,,,
UGC04982,13.0,26563,UGC04982,0.0095239859074354,9.899903,43.65,LT,UGC04982,,13.26,0.302,3.61,0.584,15.28,,90.0,b'Scd ',7.5,,,,,,,,,1.582,,,,,,,,
UGC04988,17.0,26575,UGC04988,0.0093933129683136,8.906328,24.751411,,UGC04988,,14.7,0.661,58.74,1.068,19.09,0.4850175860830043,46.56999969482422,b'Sm  ',8.899999618530273,28.0107,0.007538422267085233,0.6815252742701896,0.6069109304658576,28.011,0.007538422267085232,0.6815179750812181,0.606904430402342,0.715,0.9108280254777069,0.00023854149606210144,0.472,17.908,1.3829177980745495,20.255,0.0025127173785795473,0.785
UGC05004,19.8,26663,UGC05004,0.0101348850876092,8.928535,28.23582,LT,UGC05004,,14.82,0.628,123.15,1.197,22.36,0.6019463024772317,47.970001220703125,b'IAB ',9.899999618530273,18.711,0.00568586095237016,1.1950189727967506,1.0582010582010584,18.711,0.005685860952370162,1.1950189727967506,1.0582010582010584,,,7.76483856122265e-05,0.522,16.91,0.8699553654454156,21.508,0.0018945436461999207,0.872
UGC05015,29.1,26741,UGC05015,0.0134220467880368,9.105036,25.32796,LT,UGC05015,,13.96,0.79,26.99,2.193,40.26,,20.510000228881836,b'SABd',7.599999904632568,,,,,,,,,0.66,,,,,,,,
UGC05020,22.8,26752,UGC05020,0.016975350677967,9.212051,29.6,LT,UGC05020,,14.24,0.255,75.76,1.267,26.15,0.7062103938634369,79.41000366210938,b'SABc',5.900000095367432,29.2536,0.0373578532968907,0.8939070746848251,0.7793912544097137,29.254,0.0373578532968907,0.8938948519860531,0.7793805975251248,,,0.00015877150626565309,0.498,41.313,0.9405221193415638,31.104,0.010735801020859522,0.747
UGC05047,21.6,26899,UGC05047,0.0117982821539044,7.957598700000001,10.313358,LT,UGC05047,,15.28,0.198,159.71,1.155,30.51,,90.0,b'Sd  ',7.800000190734863,,,,,,,,,,,,,,,,,
UGC05050,9.5,27026,UGC05050,0.0089499121531844,9.320836,26.9,LT,UGC05050,,13.85,0.251,53.23,1.349,11.34,,90.0,b'Sb  ',3.200000047683716,,,,,,,,,,,,,,,,,
UGC05076,23.3,27091,UGC05076,0.0087663484737277,8.268313000000001,11.460401,LT,UGC05076,,14.96,0.917,117.4,0.758,20.42,,18.31999969482422,b'I   ',9.800000190734863,,,,,,,,,1.399,,,,,,,,
UGC05107,26.1,27248,UGC05107,0.0090744160115718,8.939528999999999,33.6,LT,UGC05107,,14.82,0.222,44.61,1.364,34.42,1.202258828282314,78.55999755859375,b'Sc  ',6.5,78.0327,0.0031867704951921215,0.4410971297930227,0.33447516233579,78.033,0.0031867704951921215,0.44109543398305845,0.3344738764368921,0.54,0.44701986754966894,0.00015794422930255554,0.405,36.148,1.3271595489565795,58.797,0.0008380045678633228,1.208
UGC05114,23.8,27596,UGC05114,0.0115297203883528,8.060088,14.86,LT,UGC05114,,15.21,0.559,148.76,0.902,16.3,0.642990644560072,86.98999786376953,b'I   ',9.899999618530273,21.941100000000002,0.005677885211775417,0.7428980315480992,1.08472227919293,21.941,0.005677885211775417,0.7429014174376738,1.0847272230071556,0.983,1.7905282331511838,0.004420552837670593,0.417,17.744,0.9879773054755043,22.208,0.0025090789646098743,0.549
UGC05139,,27605,UGC05139,0.0277855340391397,7.630834599999999,3.98,LT,UGC05139,,13.36,0.952,155.15,0.586,93.36,2.001227003827367,12.0,b'IAB ',9.899999618530273,115.52400000000002,0.00025957661652680234,0.8081437623350991,,115.524,0.0002595766165268022,0.8081437623350992,,,,5.761399563050633e-05,0.181,57.968,1.3555336524922557,85.224,9.720197550729114e-05,0.666
UGC05172,26.3,27709,UGC05172,0.012729718349874,9.008412,25.0,,UGC05172,,15.05,0.621,18.26,1.583,28.99,,0.0,b'SABm',8.800000190734863,,,,,,,,,,,,,,,,,
UGC05179,12.7,27788,UGC05179,0.0094802277162671,8.930339,23.003832,ET,UGC05179,,13.95,0.686,117.16,5.185,29.19,,90.0,b'E   ',-5.0,,,,,,,,,,,,,,,,,
UGC05203,29.0,28098,UGC05203,0.0146831357851624,8.713495,23.8,LT,UGC05203,,14.71,0.114,79.99,1.16,35.7,,90.0,b'Sc  ',6.400000095367432,,,,,,,,,0.71,,,,,,,,
UGC05228,24.9,28010,UGC05228,0.0189591441303491,9.760063,28.2,LT,UGC05228,,12.52,0.277,121.35,1.286,27.62,1.623274380474773,82.0999984741211,b'SBc ',4.900000095367432,33.0516,0.23109969082614193,0.8356630238778153,0.7533674617870239,33.052,0.23109969082614207,0.8356529105651701,0.7533583444269636,1.014,1.4846266471449487,0.0013655916107227586,0.59,41.571,1.0335209505941212,31.98,0.18322747860914468,0.683
UGC05238,27.0,28087,UGC05238,0.0115829389542341,9.528526,36.5,LT,UGC05238,,13.91,0.379,52.03,1.685,31.7,1.9180322269613412,70.44000244140625,b'SBcd',7.0,34.0443,0.010190490783796505,0.9311397208930716,0.7930843048616067,34.044,0.010190490783796509,0.931147926213136,0.7930912936200212,,,4.345726852392833e-05,0.489,37.68,0.9469029010096514,35.953,0.005181611720514603,1.119
UGC05245,36.3,28136,UGC05245,0.0150597831234335,8.698402999999999,21.0,LT,UGC05245,,14.74,0.147,158.59,1.558,53.17,,90.0,b'SBd ',7.900000095367432,,,,,,,,,0.797,,,,,,,,
UGC05249,38.5,28148,UGC05249,0.0195352416485548,9.22256,28.2,LT,UGC05249,,13.7,0.21,16.48,1.26,43.73,0.9494922174121132,79.55000305175781,b'Scd ',6.699999809265137,46.7811,0.021251506457713783,0.9347792163929449,0.8229819307369857,46.781,0.021251506457713776,0.9347812145956691,0.822983689959599,,,0.0006997464659891111,0.419,49.711,1.1126941464690911,42.043,0.006513250797228177,0.639
UGC05272,38.4,28317,UGC05272,0.0133603792637586,7.8308625,10.0,LT,UGC05272,,14.37,0.384,118.11,0.932,44.4,,90.0,b'IB  ',9.800000190734863,,,,,,,,,2.239,,,,,,,,
UGC05336,59.3,28757,UGC05336,0.0206927731633186,7.126733,3.8,LT,UGC05336,Fit uncertain,13.17,0.738,56.04,1.734,205.77,0.1731297507639139,33.97999954223633,b'I   ',9.899999618530273,352.3725,0.0002035312130209061,0.5839558989421706,0.16828782041731405,352.372,0.0002035312130209061,0.5839567275492945,0.16828805921015288,1.301,0.4564912280701754,0.000540287040332025,0.809,44.527,0.449488481261321,783.94,8.897677137276679e-05,2.85
UGC05340,29.4,28714,UGC05340,0.0163990519940853,7.659231,10.0,LT,UGC05340,,15.28,0.604,24.01,0.893,28.32,0.758418941905608,84.69000244140625,b'IB  ',9.699999809265137,44.1423,0.002181676173528712,0.6415614954363502,0.6660278236521432,44.142,0.002181676173528712,0.6415658556476824,0.6660323501427211,,,0.003138614240578959,0.995,64.391,1.1915778107706843,37.045,0.003203697081776351,2.435
UGC05347,14.7,28741,UGC05347,0.0114503502845764,9.274446,33.6,LT,UGC05347,,14.46,0.112,18.01,1.024,18.51,,90.0,b'Scd ',6.5,,,,,,,,,,,,,,,,,
UGC05349,32.1,28795,UGC05349,0.0187421198934316,8.955666,23.0,LT,UGC05349,,13.87,0.299,37.87,1.127,38.69,,90.0,b'Sd  ',7.800000190734863,,,,,,,,,0.361,,,,,,,,
UGC05354,18.9,28830,UGC05354,0.0109602063894271,9.197238,29.11,LT,UGC05354,,13.86,0.526,73.54,1.517,27.77,1.2305612247283264,51.41999816894531,b'SABd',8.0,20.669400000000003,0.04005338783523364,1.3435319844794718,0.9143951928938429,20.669,0.040053387835233635,1.3435579853887465,0.9144128888673858,1.381,3.9011299435028253,0.0010109773645521592,0.499,29.5,1.0310785194053678,20.046,0.01120482618320633,0.354
UGC05358,20.1,28821,UGC05358,0.011010798625648,9.359615,46.56,LT,UGC05358,,14.51,0.375,89.75,1.519,24.51,0.7696013299936787,77.75,b'Sb  ',3.0999999046325684,47.740500000000004,0.009198578249706404,0.5134005718415182,0.4210261727464103,47.741,0.009198578249706404,0.5133951949058462,0.4210217632642802,3.021,2.2477678571428568,0.0010216415762398319,1.208,39.231,1.038818895924451,45.957,0.0029483259849178317,1.344
UGC05364,,28868,UGC05364,0.0383547134697437,6.447507,0.74,LT,UGC05364,No fit,,,,,,,60.33000183105469,b'IB  ',9.899999618530273,1249.9461,0.0009431006747562706,,,1249.946,0.0009431006747562701,,,0.858,0.2855241264559068,0.0003022484513486016,0.39,63.078,2.6322521680165436,474.858,0.0010666991003080073,3.005
UGC05373,90.0,28913,UGC05373,0.0407210327684879,7.373677000000001,1.43,LT,UGC05373,,11.65,0.669,98.46,0.998,132.37,0.609402512520266,59.150001525878906,b'IB  ',9.899999618530273,103.5999,0.006601021889303408,1.2777039360076603,0.8687267072651614,103.6,0.006601021889303413,1.2777027027027028,0.8687258687258688,,,0.0019521030615230496,0.2,41.874,0.9724138578360975,106.539,0.00237274356647442,0.816
UGC05376,7.6,28939,UGC05376,0.0136401364579796,10.109718,33.6,LT,UGC05376,,12.06,0.215,151.05,1.439,9.29,,90.0,b'Scd ',7.400000095367432,,,,,,,,,,,,,,,,,
UGC05391,35.8,29034,UGC05391,0.0165507905185222,8.81826,23.0,,UGC05391,,14.37,0.508,173.69,1.566,31.51,,90.0,b'SBm ',8.899999618530273,,,,,,,,,0.747,,,,,,,,
UGC05393,27.2,29036,UGC05393,0.0115032019093632,8.527128999999999,20.6,LT,UGC05393,,14.2,0.48,125.36,1.383,32.65,0.468996586857751,68.83000183105469,b'Sd  ',8.0,27.981,0.008622453398084345,1.1668632286194203,0.972088202708981,27.981,0.008622453398084342,1.1668632286194203,0.972088202708981,0.929,1.1540372670807453,0.0005656399121945837,0.72,36.59,0.9015659234437428,31.036,0.0029075718158283487,0.805
UGC05401,19.9,29082,UGC05401,0.0093933129683136,8.330793,29.977814,LT,UGC05401,,15.09,0.451,68.83,2.06,42.32,1.2670822554041836,83.54000091552734,b'I   ',9.600000381469727,34.6401,0.0015801852149271546,1.2217054800650116,0.5744787110891713,34.64,0.0015801852149271546,1.2217090069284064,0.5744803695150115,3.156,2.567941415785191,6.815432165022182e-05,0.631,41.553,0.6716823082292717,51.572,0.000358199029264544,1.229
UGC05403,4.6,29085,UGC05403,0.010491045191884,9.638268,33.0,LT,UGC05403,,12.58,0.43,80.83,5.972,5.93,0.2773151937079587,71.5199966430664,b'S0-a',0.10000000149011612,20.4021,3.061722710142785,0.2906563540027742,0.22546698624161235,68.762,3.5331812400650207,0.08623949274308484,0.06689741426950932,,,5.542481336932478e-05,0.539,32.676,1.1462625858505036,59.988,6.295253041192427,3.997
UGC05421,37.9,29229,UGC05421,0.0148189961910247,8.468025,23.66,,UGC05421,,15.57,0.218,171.36,1.814,47.97,,90.0,b'Sd  ',8.100000381469727,,,,,,,,,0.817,,,,,,,,
UGC05423,24.4,29284,UGC05423,0.0092006539925932,7.805483000000001,8.71,LT,UGC05423,,14.48,0.58,139.21,0.899,29.31,0.717563980063927,44.0,b'I   ',9.899999618530273,27.1521,0.002413497622099456,1.0794745157833094,0.8986413573904043,27.152,0.0024134976220994554,1.0794784914555096,0.8986446670595167,0.609,0.7777777777777777,0.0017287318169208444,0.309,12.324,1.0831338758576672,25.068,0.0012398863305166563,0.783
UGC05427,19.8,29230,UGC05427,0.0089912228286266,7.610957000000001,7.69,LT,UGC05427,,14.63,0.644,100.41,1.195,24.46,0.3783105118619145,52.40999984741211,b'SABd',7.800000190734863,21.093300000000003,0.005563807719632949,1.1596099235302204,0.9386866919827622,21.093,0.005563807719632947,1.1596264163466554,0.9387000426681837,4.031,6.575856443719412,0.001426968035925743,0.58,19.045,1.0159425874193238,20.762,0.0019608210611877426,0.613
UGC05446,19.3,29365,UGC05446,0.0111126787960529,8.946,38.73,LT,UGC05446,,15.05,0.239,49.23,1.127,21.77,0.5829795354248065,80.29000091552734,b'SABc',6.0,101.71440000000001,0.040080334496239885,0.21403065839251864,0.18974697781238448,101.714,0.040080334496239885,0.2140315000884834,0.18974772401046072,,,0.0010254801577998065,0.843,35.295,0.8100763772190409,125.561,0.03749905671154638,3.895
UGC05451,27.7,29427,UGC05451,0.0160997360944747,8.608531,10.52,LT,UGC05451,,13.57,0.413,100.85,0.86,28.67,,90.0,b'I   ',9.800000190734863,,,,,,,,,0.651,,,,,,,,
UGC05456,16.9,29428,UGC05456,0.0093501526862382,8.219531,10.52,LT,UGC05456,,13.65,0.34,147.78,1.084,27.77,1.0122720378144348,79.55000305175781,b'Sm  ',9.300000190734863,32.7654,0.03188639812387964,0.8475403932196769,0.515787995873696,32.765,0.03188639812387964,0.8475507401190294,0.5157942926903708,,,0.009973202987238073,0.596,25.978,0.9821348280926832,33.361,0.011566821352269609,0.744
UGC05459,56.0,29472,UGC05459,0.031609583646059,9.9264345,25.8,LT,UGC05459,,12.08,0.137,131.32,0.97,46.92,,90.0,b'SBc ',5.199999809265137,,,,,,,,,0.75,,,,,,,,
UGC05464,19.9,29468,UGC05464,0.0108597232028841,8.106464,16.649464000000002,,UGC05464,,15.06,0.653,123.35,1.449,29.9,0.4971540625164984,57.630001068115234,b'Sm  ',8.800000190734863,22.710600000000003,0.0018689453415064844,1.3165658326948648,0.8762428117266825,22.711,0.0018689453415064842,1.316542644533486,0.8762273788032231,,,0.000260339470705565,0.523,19.813,0.9771534291369072,23.242,0.0007139334286802147,0.674
UGC05478,29.0,29549,UGC05478,0.0129663804545998,8.8889475,24.0,LT,UGC05478,,13.92,0.657,40.51,1.6,48.74,,23.829999923706055,b'IB  ',9.800000190734863,,,,,,,,,0.69,,,,,,,,
UGC05522,20.8,29835,UGC05522,0.0103948609903454,8.929424000000001,23.7,LT,UGC05522,,13.94,0.485,136.56,1.166,21.91,0.454717916026559,62.38999938964844,b'Scd ',6.5,23.4621,0.014121805219765174,0.9338465013788195,0.8865361583148994,23.462,0.014121805219765176,0.9338504816298696,0.8865399369192738,,,0.00021597899283213692,0.733,44.533,0.9396075290348418,24.97,0.006417186440957581,0.713
UGC05524,23.4,29865,UGC05524,0.0146831357851624,9.338764,26.4,LT,UGC05524,,14.08,0.157,44.6,1.425,29.75,,90.0,b'Sc  ',5.900000095367432,,,,,,,,,0.648,,,,,,,,
UGC05540,21.2,29997,UGC05540,0.0112672727555036,8.20282,13.18,LT,UGC05540,,14.54,0.235,110.6,1.024,24.46,0.3928107341868251,72.91999816894531,b'Sc  ',6.0,23.9877,0.014655697728719866,1.0196892574110898,0.8837862737986552,23.988,0.014655697728719868,1.0196765049191263,0.8837752209438052,,,0.0015756961672441223,0.476,23.42,0.860216596141433,27.886,0.004837225407973121,0.794
UGC05571,23.5,30187,UGC05571,0.0086063463240861,7.3657827,12.612467,,UGC05571,Fit uncertain,15.86,0.554,176.54,1.459,37.95,,90.0,b'Sm  ',8.899999618530273,,,,,,,,,0.064,,,,,,,,
UGC05574,12.5,30182,UGC05574,0.0086460709571838,8.960695,26.4,LT,UGC05574,,14.85,0.242,91.78,1.175,17.55,1.0024138346641551,78.80000305175781,b'SBc ',5.900000095367432,9873.026100000001,0.004386967713343091,0.0017775705059667572,0.0012660758589506816,9873.026,0.004386967713343091,0.0017775705239710703,0.0012660758717742667,1.059,0.25841874084919475,,,,103.8347776702705,95.084,0.006113354941397929,4.098
UGC05575,16.9,30188,UGC05575,0.0089087914675474,8.526598,22.42849,LT,UGC05575,,15.38,0.414,53.82,0.932,20.02,0.7013435542915957,80.77999877929688,b'IAB ',9.699999809265137,40.801500000000004,0.0028216939848216185,0.4906682352364496,0.4142004583164834,40.802,0.002821693984821619,0.49066222244007646,0.4141953825792853,0.944,0.9318854886475815,,,,0.9932568952506147,41.079,0.0010813546846051203,1.013
UGC05612,46.7,30484,UGC05612,0.0218181908130645,9.195068,16.6,LT,UGC05612,,12.57,0.726,115.17,1.401,51.83,0.3483436620570517,59.22999954223633,b'Sd  ',8.0,54.2853,0.030188188467544987,0.9547704443007591,0.8602697231110449,54.285,0.030188188467545025,0.9547757207331675,0.860274477295754,1.056,1.0434782608695652,0.0013527259649468233,0.853,44.637,0.9741063738156761,55.728,0.012818439713789823,1.012
UGC05633,38.0,30531,UGC05633,0.0184000376611948,9.417171000000002,28.6,LT,UGC05633,,13.18,0.391,167.54,2.846,116.81,1.103495470893443,56.060001373291016,b'SBd ',8.0,37.6776,0.010548377850119486,3.100250546743954,1.0085568082892753,37.678,0.010548377850119497,3.100217633632359,1.0085461011730985,,,,,,0.7222158328541306,52.17,0.0025957977889652043,1.361
UGC05642,13.2,30604,UGC05642,0.0138617707416415,9.379975,32.4,LT,UGC05642,,13.85,0.162,96.73,1.153,15.88,,90.0,b'Sbc ',4.099999904632568,,,,,,,,,0.791,,,,,,,,
UGC05646,20.3,30630,UGC05646,0.0163613352924585,9.43364,28.6,LT,UGC05646,,13.49,0.249,166.5,1.041,22.62,1.6453396988624247,82.47000122070312,b'Sbc ',4.0,29.558700000000005,0.07350508498996675,0.7652569294319438,0.6867690392337957,29.559,0.0735050849899667,0.7652491626915661,0.6867620690821746,0.972,0.2982509972384167,0.0030557823690840584,0.785,33.351,0.24535584441456249,120.474,0.030362047353785154,3.259
UGC05672,24.2,30818,UGC05672,0.0159889068454504,8.124329,6.251727,LT,UGC05672,,13.82,0.3,156.67,1.44,25.75,1.0040667691260128,79.7699966430664,b'S?  ',5.5,34.8795,0.016534792842672317,0.7382559956421394,0.6938172852248455,34.88,0.01653479284267232,0.7382454128440367,0.6938073394495412,0.795,0.7681159420289856,0.0013242204156779565,0.633,23.242,0.9336938190968226,37.357,0.008498230297142341,1.035
UGC05676,22.8,30871,UGC05676,0.0092431223019957,8.971115,24.165745,,UGC05676,,14.03,0.772,9.84,1.316,23.79,0.4430114920798731,55.689998626708984,b'Sd  ',8.100000381469727,22.6656,0.007534832505010332,1.0496082168572638,1.0059296908089792,22.666,0.007534832505010332,1.049589693814524,1.005911938586429,,,0.0012510706037042424,0.631,18.674,1.0597035859553976,21.389,0.0042061629222299645,0.775
UGC05677,21.4,30832,UGC05677,0.0112155023962259,8.709092,20.8,LT,UGC05677,,15.7,0.241,5.14,0.665,22.1,,90.0,b'Sd  ',8.0,,,,,,,,,1.175,,,,,,,,
UGC05688,45.9,30983,UGC05688,0.0257524605840444,9.417086,31.3,,UGC05688,,13.24,0.564,150.74,1.679,73.27,1.6686045008996848,62.70000076293945,b'Sm  ',8.800000190734863,57.3066,0.007689054282084875,1.2785612826445818,0.8009548638376731,57.307,0.007689054282084871,1.2785523583506377,0.8009492732126965,0.617,0.47644787644787645,0.001366143332394507,0.922,40.498,0.7483969545401121,76.573,0.0027638622446360494,1.295
UGC05689,11.0,31011,UGC05689,0.0112672727555036,9.598271,39.8,LT,UGC05689,,13.89,0.146,153.06,1.141,14.13,0.3246344758319818,74.30999755859375,b'Sc  ',6.400000095367432,19.7496,0.15406787396842817,0.7154575282537368,0.5569733057884716,19.75,0.15406787396842817,0.7154430379746836,0.5569620253164557,0.696,1.1262135922330097,6.0050354630362805e-05,0.477,26.418,0.9916152030928352,19.917,0.09263180374757328,0.618
