col1,col2,PGC,OBJNAME,R25_DEG,LOGMASS,DIST_MPC,GALTYPE_COURSE,IDE,Com,Tmag,q,PosAng,n,Re,ratio_Salo,INCL_DEG,MORPH,T,Re_mine,mse,saloratio,mm15ratio,Re_mine2,mse2,saloratio2,mm15ratio2,n_mine2,nsratio,mse_fuv,n_mine_fuv,Re_mine_fuv,bandratio,Re_mine_w2,mse_w2,n_mine_w2,Re_mine_w3,mse_w3,n_mine_w3,Re_mine_w4,mse_w4,n_mine_w4
UGC08892,40.0,49663,UGC08892,0.0168973561376333,8.752324,26.8,LT,UGC08892,,14.49,0.675,45.71,1.347,41.7,0.601242462631634,44.61000061035156,b'IB  ',9.800000190734863,40.248,0.0029546752883332695,1.0360763267740014,0.9938382031405287,40.248,0.0029546752883332678,1.0360763267740014,0.9938382031405287,1.186,3.561561561561561,0.00012071754249869556,0.308,30.757,0.7318616576353784,41.561,0.0008851049364133297,1.248,37.352,0.00028488099872536407,0.244,54.994,0.013758719778175913,0.333
UGC08899,15.3,49763,UGC08899,0.0088883014395833,9.291936,47.86,LT,UGC08899,,15.23,0.309,93.19,1.455,19.2,1.4442988701202402,81.33000183105469,b'Sbc ',4.0,2415.3525,0.003926588239596079,0.007949150279307057,0.006334479128822812,2415.352,0.003926588239596079,0.007949151924854018,0.006334480440118045,3.793,0.8695552498853737,,,,74.18840802285222,49.613,0.009003691940355909,2.446,51.255,0.002531585855923959,2.544,32.557,0.06798775260461243,4.362
UGC08909,18.4,49741,UGC08909,0.0116096418350934,9.266309,27.656685,LT,UGC08909,,13.82,0.809,51.43,1.156,20.76,0.2529079328674408,42.29999923706055,b'SABc',6.900000095367432,31.554000000000002,0.03690589456773111,0.6579197566077201,0.5831273372631044,31.554,0.0369058945677311,0.6579197566077202,0.5831273372631045,1.648,2.6368,0.00016760032214076627,0.558,29.022,0.9343796268877701,29.449,0.007617193868633878,1.535,18.247,0.01828132022823721,0.544,33.77,0.018783281967825916,0.625
UGC08988,13.8,50069,UGC08988,0.01221289858222,9.437094,34.83,LT,UGC08988,,14.34,0.169,173.58,1.186,17.43,3.7942912591547295,80.61000061035156,b'Sc  ',5.900000095367432,28.544400000000003,0.04897144666240957,0.6106276537604574,0.48345735065371837,87.054,9.956220694896578,0.20022055276035564,0.1585222965056172,4.481,15.087542087542088,7.862594219922536e-05,0.92,37.704,4.104191221535996,422.476,0.09920084675745312,8.129,63.379,0.023519132915573428,2.975,21.211,0.02868201955579745,0.297
UGC08995,33.3,50194,UGC08995,0.0155890164896845,9.110143,23.8,LT,UGC08995,,13.8,0.383,2.33,1.294,41.24,,90.0,b'SABc',7.400000095367432,,,,,,,,,,,,,,,,,,,,,,,
UGC09056,12.4,50509,UGC09056,0.0094802277162671,9.145454,30.5,LT,UGC09056,,14.02,0.261,140.47,1.386,15.82,1.4057931073881036,73.66000366210938,b'Scd ',7.0,20.3283,0.05383341358513094,0.7782254295735502,0.6099870623711772,20.328,0.05383341358513094,0.778236914600551,0.6099960645415191,0.612,1.0662020905923346,0.0037236927500425778,0.453,20.25,1.154344122657581,20.938,0.029948084414129383,0.665,15.901,0.17417615930118668,0.477,17.61,0.6821909068874157,0.574
UGC09057,39.8,50587,UGC09057,0.0224811621010303,8.953655,21.7,LT,UGC09057,,13.44,0.31,179.11,1.79,50.7,1.773096929501412,82.4000015258789,b'SBcd',6.900000095367432,58.37760000000001,0.04029702726110879,0.8684838020062489,0.6817683495039192,58.378,0.04029702726110879,0.8684778512453322,0.6817636780979135,1.324,2.769874476987448,0.0011031145426305057,0.331,66.052,1.0689983519501922,62.378,0.012516807221675445,1.34,65.835,0.02688685928033054,1.321,54.61,0.06906967345563274,0.478
UGC09071,22.1,50581,UGC09071,0.014784911647439,9.18629,26.8,LT,UGC09071,,14.05,0.227,37.65,1.146,27.86,0.9662249655229675,83.83999633789062,b'Sc  ',5.900000095367432,27.762300000000003,0.04797042243684403,1.0035191608764402,0.7960435554691073,27.762,0.04797042243684403,1.0035300050428644,0.7960521576255314,0.584,1.0409982174688055,0.0003662042144617606,0.61,39.254,0.674981765134938,56.598,0.3970932048567175,4.14,108.212,1.6251451604035616,4.532,41.13,0.08286663142757787,0.561
UGC09126,31.1,50948,UGC09126,0.013829892501235,8.682758,27.0,LT,UGC09126,No fit,,,,,,,27.719999313354492,b'I   ',9.800000190734863,,,,,,,,,,,,,,,,,,,,,,,
UGC09128,27.9,50961,UGC09128,0.0087663484737277,6.478428,2.29,LT,UGC09128,,15.01,0.561,46.44,0.462,34.4,0.7797206784714071,58.7400016784668,b'IAB ',9.899999618530273,32.727599999999995,0.0007418431795114642,1.0511006001051102,0.8524914750852493,32.728,0.0007418431795114654,1.0510877536054752,0.8524810559765338,0.477,0.4937888198757764,0.0003278314263262927,0.474,25.798,2.38751094251532,27.953,0.00030379914036230375,0.333,19.543,0.00025334492439544096,0.026,13.708,0.012610859010480042,0.966
UGC09169,64.1,51207,UGC09169,0.0379156693816185,8.894289,15.6,LT,UGC09169,,13.57,0.179,53.38,1.363,72.89,,90.0,b'SABm',9.5,,,,,,,,,,,,,,,,,,,,,,,
UGC09206,10.5,51351,UGC09206,0.009790813550353,8.748996,16.0,LT,UGC09206,,13.99,0.412,163.95,0.908,12.74,0.1865001958899782,62.97999954223633,b'Sc  ',5.599999904632568,19.9566,0.09135114538549985,0.6383852960925207,0.5261417275487809,19.957,0.09135114538549989,0.6383725008768852,0.526131182041389,0.676,0.44096542726679716,0.05254240458492273,2.038,28.786,1.0314228125484521,19.363,0.044186680728548165,0.673,38.867,0.34741059709429384,2.624,19.349,0.7348437958464715,1.533
UGC09215,31.7,51400,UGC09215,0.0174911674112081,9.325873,23.5,LT,UGC09215,,12.63,0.521,126.54,2.982,41.5,0.39877766308924,63.72999954223633,b'SBc ',6.400000095367432,32.25600000000001,0.09083526490801933,1.286582341269841,0.9827628968253965,32.256,0.0908352649080193,1.2865823412698412,0.9827628968253967,1.144,1.0947368421052632,0.014441373371452378,0.827,32.74,1.6295023995958575,31.655,0.05038792762460448,1.185,101.659,1.4725982443146872,3.761,19.795,1.5380769810837538,1.045
UGC09240,39.4,51472,UGC09240,0.0134220467880368,7.2377887,2.83,LT,UGC09240,,13.52,0.856,104.44,0.728,39.06,0.8849064778323713,44.09000015258789,b'I   ',9.899999618530273,37.0386,0.005080402675194319,1.0545754969140302,1.0637551095343776,37.039,0.005080402675194315,1.0545641081022705,1.0637436215880558,0.68,0.6719367588932806,0.0038062976375850574,0.476,25.321,1.356690231127065,38.747,0.0019725487388535046,0.747,41.436,0.0009271956932844722,0.8,27.301,0.029317159806296785,1.012
UGC09242,62.1,51503,UGC09242,0.0350605472922325,9.355064,27.9,LT,UGC09242,,13.8,0.073,71.21,1.101,75.88,,90.0,b'Scd ',6.699999809265137,,,,,,,,,,,,,,,,,,,,,,,
UGC09245,25.7,51509,UGC09245,0.0101582454517483,9.0300865,29.51,LT,UGC09245,,13.85,0.381,15.91,2.349,54.12,1.395926210314101,68.51000213623047,b'SBcd',6.5,33.8211,0.004101387082515581,1.6001845002084496,0.7598806662113295,33.821,0.004101387082515578,1.6001892315425328,0.7598829129830579,0.94,0.20038371349392453,,,,0.003918255239323939,31.384,0.0022559876316877725,0.897,36.935,0.004630476444335309,0.927,8631.648,0.017937862152088195,4.691
UGC09249,28.2,51587,UGC09249,0.0207404792308807,8.733255999999999,20.0,LT,UGC09249,,14.79,0.163,85.34,0.926,34.29,,90.0,b'Scd ',7.099999904632568,,,,,,,,,,,,,,,,,,,,,,,
UGC09274,23.7,51655,UGC09274,0.0128475027158856,9.232705,20.109442,LT,UGC09274,,13.44,0.46,48.64,0.839,31.76,2.460089951025309,55.849998474121094,b'SBc ',5.300000190734863,26.694,0.019930625602764738,1.1897804750131116,0.8878399640368623,26.694,0.019930625602764734,1.1897804750131116,0.8878399640368623,0.725,2.3462783171521036,0.0016962520408805991,0.023,20.918,1.297778209927561,26.244,0.012350162416294802,0.726,21.192,0.029317013493184507,0.289,20.569,0.06469399125032797,0.309
UGC09282,21.1,51711,UGC09282,0.0092431223019957,8.189993,19.5344,LT,UGC09282,,15.23,0.561,96.62,1.122,28.48,0.4345200530627602,57.060001373291016,b'IB  ',9.800000190734863,28.1304,0.001154133218814198,1.0124278360776953,0.7500782072064386,28.13,0.0011541332188141986,1.0124422324920015,0.7500888730892287,0.899,1.426984126984127,0.00012241575196590774,0.685,22.881,0.6510368450286984,27.327,0.0005665343731018476,0.824,44.035,0.0006114472585650064,0.976,43.208,0.016145851564641645,0.63
UGC09291,24.1,51713,UGC09291,0.0155531642958521,9.837229,36.31,LT,UGC09291,,13.04,0.52,104.91,1.047,28.45,0.9843105984290932,62.84000015258789,b'Sc  ',6.400000095367432,28.585800000000003,0.06447603272300179,0.9952493895570527,0.8430759328057986,28.586,0.06447603272300174,0.9952424263625551,0.843070034282516,0.793,1.7820224719101123,,,,1.081246690369922,28.68,0.027910447190294244,0.791,26.16,0.1703228914494612,0.576,26.438,0.1407544559492641,0.445
UGC09299,24.4,51780,UGC09299,0.0139900334179401,8.735408,23.5,LT,UGC09299,,14.03,0.497,86.88,1.49,25.96,1.905972096889969,69.56999969482422,b'Sc  ',6.5,25.410600000000002,0.0229572330638765,1.021620898365249,0.9602291956899875,25.411,0.02295723306387651,1.021604816811617,0.9602140805163117,0.782,1.0275952693823915,0.0015555034189190036,0.769,35.876,1.030287058060331,25.898,0.010596235211614707,0.788,28.948,0.018239402301906047,1.278,24.664,0.05774299863344703,0.761
UGC09310,27.2,51809,UGC09310,0.0158423203974962,9.232483,23.5,,UGC09310,,14.19,0.312,167.35,1.077,30.61,,90.0,b'SBd ',8.100000381469727,,,,,,,,,,,,,,,,,,,,,,,
UGC09345,15.2,51909,UGC09345,0.0088883014395833,9.345677,63.39,LT,UGC09345,,15.37,0.169,141.21,0.834,18.79,,90.0,b'Sc  ',6.5,,,,,,,,,,,,,,,,,,,,,,,
UGC09356,17.4,51984,UGC09356,0.0088271144777536,9.54115,34.641791999999995,LT,UGC09356,,13.54,0.523,95.73,0.869,16.25,0.3582630643473125,60.040000915527344,b'SABc',4.699999809265137,17.799300000000002,0.0929030272214989,0.9129572511278532,0.9775665335153627,17.799,0.09290302722149889,0.9129726389122985,0.9775830102814764,0.584,1.008635578583765,0.005036677689366681,0.531,19.108,1.0386904761904763,16.626,0.07167990270671094,0.524,16.243,0.31366065678889427,0.487,17.136,0.47792133645557194,0.579
UGC09364,23.2,52016,UGC09364,0.0130863571539521,9.372391,36.48,LT,UGC09364,,14.47,0.504,22.57,1.239,21.63,0.3125748574157505,77.18000030517578,b'Sd  ',7.900000095367432,27.4788,0.012339940645139075,0.7871522773920259,0.8442872323391123,27.479,0.012339940645139082,0.7871465482732268,0.8442810873758143,0.919,12.943661971830988,0.0004299244800378331,0.603,31.172,0.718687066823591,89.41,0.018294985193107502,3.376,26.986,0.007287731829720439,0.627,38.235,0.014771796738203401,0.071
UGC09380,28.3,52092,UGC09380,0.0137346871197223,8.410299,23.5,LT,UGC09380,,15.08,0.6,36.68,0.971,29.01,,65.55999755859375,b'IAB ',9.899999618530273,,,,,,,,,,,,,,,,,,,,,,,
UGC09389,25.6,52159,UGC09389,0.0143159041181206,9.194743,29.0,LT,UGC09389,,13.84,0.252,39.97,1.779,29.52,1.6004878452679667,81.62999725341797,b'SBb ',3.4000000953674316,37.563300000000005,0.03956962908205643,0.7858734456237869,0.6815162672076202,37.563,0.039569629082056426,0.7858797220669275,0.6815217101935415,2.398,3.776377952755906,0.0005483327988377074,0.739,60.956,0.9743463374144014,71.614,0.03726694996758893,3.809,38.298,0.06759515420982727,1.911,38.552,0.088350585282847,0.635
UGC09392,17.6,52178,UGC09392,0.0088068135082721,8.581152000000001,28.23582,LT,UGC09392,,16.12,0.289,144.26,1.194,27.63,,90.0,b'I   ',10.0,,,,,,,,,,,,,,,,,,,,,,,
UGC09394,30.4,52167,UGC09394,0.0149561120197176,8.905922,29.0,LT,UGC09394,,14.24,0.276,42.52,1.667,39.74,4.24537391339094,82.08000183105469,b'SABc',6.0,124.4025,0.06808409021012543,0.3194469564518398,0.2443680794196258,124.402,0.0680840902101254,0.31944824038198744,0.24436906159064967,3.434,0.7470089188601261,0.0005071287742456567,0.462,42.352,1.1119135510050857,71.222,0.05855785796648024,3.113,46.657,0.0058555985694522675,0.67,111.881,0.0891967594051745,4.597
UGC09448,12.5,52344,UGC09448,0.0133911771699786,9.7486,38.9,LT,UGC09448,,13.87,0.134,87.13,1.112,16.12,,90.0,b'Sb  ',3.299999952316284,,,,,,,,,,,,,,,,,,,,,,,
UGC09469,21.3,52491,UGC09469,0.0103709558025002,8.92215,28.23582,LT,UGC09469,,14.58,0.86,76.17,1.329,29.52,,20.25,b'IAB ',9.699999809265137,,,,,,,,,,,,,,,,,,,,,,,
UGC09470,20.4,52495,UGC09470,0.0098814070224761,8.759043,29.39001,LT,UGC09470,,14.62,0.51,51.86,0.908,23.9,0.8747865153565176,71.43000030517578,b'SBd ',8.0,27.4518,0.005614787135416455,0.8706168630108044,0.7431206696828623,27.452,0.005614787135416455,0.8706105201806789,0.7431152557190732,0.763,0.9947848761408083,0.0008878308733926688,0.507,22.41,0.6007002188183808,27.23,0.002606918284905006,0.733,22.758,0.0039047040484358887,0.552,45.7,0.030597085266334628,0.767
UGC09482,13.9,52558,UGC09482,0.0103233056142926,8.928475,38.02,LT,UGC09482,,15.31,0.179,66.59,1.061,18.6,2.330979696461111,87.5,b'Scd ',6.599999904632568,32.8401,0.009771255424989248,0.5663807357468461,0.42326302295060003,32.84,0.00977125542498925,0.5663824604141291,0.4232643118148599,0.639,0.9,0.00022557546209131326,0.548,41.307,0.6891052543226457,35.047,0.0030593116812261114,0.708,180.762,0.007353467624488985,4.3,47.656,0.02825457037381149,0.71
UGC09569,17.1,53083,UGC09569,0.0090953363105654,9.214831,39.318752,LT,UGC09569,,13.89,0.644,165.07,1.823,26.76,0.4943638642398116,34.95000076293945,b'SBcd',6.599999904632568,17.6778,0.020831227330908256,1.5137630248107796,0.9673149373790857,17.678,0.020831227330908256,1.513745898857337,0.9673039936644418,0.744,0.3305197689915593,0.002773752990975551,0.441,18.94,0.42333389209511724,27.735,0.008280786490357225,1.64,24.19,0.050907667613804414,1.647,41.759,0.10383448238631998,2.251
UGC09601,21.0,53383,UGC09601,0.0102758724242448,9.33192,28.813763,LT,UGC09601,,13.7,0.969,151.58,1.21,20.62,0.376242021297969,39.560001373291016,b'Sc  ',6.199999809265137,21.4407,0.01529540516845065,0.9617223318268527,0.9794456337712855,21.441,0.015295405168450649,0.9617088755188659,0.9794319294809011,0.816,1.1657142857142857,0.004058572056003765,0.659,19.347,1.5425179856115108,22.739,0.005755252180845408,0.884,26.347,0.03533689016550964,1.509,13.9,0.05266748664456027,0.7
UGC09661,17.7,53683,UGC09661,0.0086859790608286,9.036433,20.118696,LT,UGC09661,,13.62,0.772,145.14,1.434,21.61,0.5973863739542229,28.459999084472656,b'SBd ',8.0,18.642599999999998,0.019232224505378308,1.1591730767167672,0.9494383830581572,18.643,0.019232224505378308,1.1591482057608753,0.9494180121225124,0.798,0.38255033557046986,0.003343978427269951,0.558,14.136,0.7066024863553669,47.969,0.006634672228190308,2.285,38.92,0.22822430863404153,2.55,26.384,0.1779813987699898,2.086
UGC09663,20.8,53644,UGC09663,0.0114503502845764,9.049809,38.2,LT,UGC09663,,14.68,0.877,178.93,1.052,23.04,,41.91999816894531,b'IAB ',9.699999809265137,,,,,,,,,,,,,,,,,,,,,,,
UGC09665,13.3,53657,UGC09665,0.014119479805231,9.906544,32.7,LT,UGC09665,,12.62,0.176,142.49,1.018,16.76,,90.0,b'Sbc ',4.0,,,,,,,,,,,,,,,,,,,,,,,
UGC09682,25.6,53802,UGC09682,0.0135150849819183,9.124313,37.5,,UGC09682,,14.5,0.253,161.1,1.07,32.8,,90.0,b'SBd ',8.5,,,,,,,,,,,,,,,,,,,,,,,
UGC09703,9.3,53861,UGC09703,0.0101348850876092,9.594897,32.7,LT,UGC09703,,13.49,0.248,161.79,1.465,10.74,0.4491229233266017,83.79000091552734,b'Sab ',2.299999952316284,16.2567,0.14735867056244686,0.6606506855634908,0.572071822694643,16.257,0.14735867056244686,0.6606384941871194,0.5720612659162208,1.001,0.30961954840705225,0.04464963946536645,5.022,48.133,0.49858921670858125,24.239,1.3733960256958884,2.786,23.653,2.536749215943574,2.757,32.606,3.543085657524919,3.233
UGC09730,16.5,53774,UGC09730,0.0085865519940853,9.009926,35.809635,LT,UGC09730,,14.29,0.908,143.49,1.39,20.62,,43.83000183105469,b'Scd ',6.599999904632568,,,,,,,,,,,,,,,,,,,,,,,
UGC09746,16.7,54134,UGC09746,0.0119899874553084,9.351129,26.2,LT,UGC09746,,13.74,0.273,137.43,0.883,19.99,0.6086891668689345,78.41000366210938,b'Sbc ',4.099999904632568,29.065500000000004,0.06418604827372339,0.6877569627221275,0.5745643460459995,29.066,0.06418604827372336,0.6877451317690773,0.5745544622583086,0.745,1.0552407932011332,0.00021698072719403348,0.501,31.578,1.076199644549763,27.718,0.02292580504801925,0.677,26.201,0.12763649299892338,0.622,27.008,0.2286913388389841,0.706
UGC09751,17.0,54171,UGC09751,0.010252240113914,8.430562,24.751411,LT,UGC09751,,15.62,0.187,120.29,1.515,21.98,0.5012179500928722,78.75,b'Sc  ',6.099999904632568,41.254200000000004,0.0023982496859870964,0.53279423670802,0.41207925496070696,41.254,0.0023982496859870956,0.532796819702332,0.4120812527270083,1.003,1.4027972027972027,2.2622187104646912e-05,0.629,28.174,0.0052204228448862215,38.514,0.0008594230162987953,0.882,132.728,0.0007099621851805078,1.461,7902.425,0.008632515403329648,0.715
UGC09760,24.6,54262,UGC09760,0.014784911647439,9.107704,26.2,LT,UGC09760,,15.07,0.172,56.56,0.956,31.9,0.5501194389398075,85.11000061035156,b'SBcd',6.599999904632568,45.0252,0.007839315778439406,0.7084921332942441,0.5463607046720503,45.025,0.007839315778439408,0.7084952803997779,0.5463631315935592,0.924,0.4029655473179241,8.816365280277362e-05,0.52,65.728,261.7732558139535,50.461,0.003115939381500131,0.959,88.029,0.0014196017894579612,1.355,0.172,0.016258922744036078,2.293
UGC09815,22.4,54683,UGC09815,0.01221289858222,9.148997,41.648544,LT,UGC09815,,14.99,0.236,6.15,1.276,27.33,,90.0,b'Sd  ',7.800000190734863,,,,,,,,,,,,,,,,,,,,,,,
UGC09816,38.3,54648,UGC09816,0.010252240113914,8.542717,14.914208,LT,UGC09816,No fit,,,,,,,90.0,b'I   ',9.699999809265137,,,,,,,,,,,,,,,,,,,,,,,
UGC09837,22.6,54976,UGC09837,0.0140222813934087,9.5865,43.7,LT,UGC09837,,13.38,0.89,131.91,1.868,29.21,,23.219999313354492,b'SABc',5.300000190734863,,,,,,,,,,,,,,,,,,,,,,,
UGC09845,8.9,55078,UGC09845,0.0112413577735424,8.963792,29.8,LT,UGC09845,No fit,,,,,,,81.66999816894531,b'SBc ',5.900000095367432,26.6949,0.017663615631009346,,0.3333970159094059,26.695,0.017663615631009343,,0.3333957669975651,0.808,1.4532374100719425,9.765984147626217e-05,0.603,39.365,0.9170388182755067,29.074,0.00398992760062313,0.889,35.894,0.007898868055352769,0.795,29.11,0.029592962976189068,0.556
UGC09856,24.8,55097,UGC09856,0.0155531642958521,9.06704,32.2,LT,UGC09856,,14.56,0.123,149.99,1.931,32.73,,90.0,b'Sc  ',6.400000095367432,,,,,,,,,,,,,,,,,,,,,,,
UGC09858,24.5,55104,UGC09858,0.0324951596558094,10.141763,32.2,LT,UGC09858,,12.3,0.236,70.94,1.667,26.51,,90.0,b'Sbc ',4.099999904632568,,,,,,,,,,,,,,,,,,,,,,,
UGC09875,29.2,55282,UGC09875,0.0112932445481419,8.809967,32.299820000000004,,UGC09875,,13.37,0.896,151.47,2.262,85.31,,20.739999771118164,b'SABm',8.800000190734863,,,,,,,,,,,,,,,,,,,,,,,
UGC09936,25.9,55607,UGC09936,0.0117982821539044,9.004833,38.0,,UGC09936,,14.8,0.457,172.73,1.075,29.29,0.3982424245468058,67.55000305175781,b'SABm',8.699999809265137,34.481700000000004,0.0036787406806584465,0.8494360776875849,0.7511230594779259,34.482,0.003678740680658447,0.8494286874311234,0.7511165245635404,0.776,5.58273381294964,0.0001256606526274571,0.428,30.644,1.0364915233858363,33.769,0.0014425188596967474,0.775,23.4,0.0015590759749826756,0.556,33.268,0.009371290132291748,0.139
UGC09951,18.2,55710,UGC09951,0.010491045191884,8.733015,32.51,LT,UGC09951,,15.29,0.604,124.14,1.626,21.24,0.3434198288081503,53.91999816894531,b'SABc',6.599999904632568,18.8748,0.003813223854193483,1.1253099370589357,0.9642486278000296,18.875,0.003813223854193482,1.125298013245033,0.9642384105960264,0.717,3.304147465437788,0.00025818372838210836,0.554,22.732,0.008628748934263792,19.53,0.001450738143364751,0.76,8161.187,0.00037833108101596817,0.473,2187.455,0.010392644484979433,0.217
UGC09977,35.6,55821,UGC09977,0.0322714745998382,9.758953,26.7,LT,UGC09977,,12.77,0.141,77.86,2.122,49.97,,90.0,b'Sc  ',5.300000190734863,,,,,,,,,,,,,,,,,,,,,,,
UGC09979,27.9,55833,UGC09979,0.0112155023962259,8.559436999999999,26.7,LT,UGC09979,,14.88,0.355,138.54,1.201,43.6,,90.0,b'I   ',9.899999618530273,,,,,,,,,,,,,,,,,,,,,,,
UGC09991,20.7,55867,UGC09991,0.0103709558025002,9.415486,36.48,LT,UGC09991,,14.51,0.24,67.77,0.997,25.65,1.205784974533399,80.58999633789062,b'Sc  ',5.900000095367432,29.712600000000002,0.01432681082357603,0.8632701278245591,0.6966741382443811,29.713,0.014326810823576027,0.8632585063776798,0.6966647595328643,0.744,0.9750982961992136,,,,0.8923626753160947,31.11,0.0054718729065384945,0.777,34.567,0.00920145850948005,0.665,33.297,0.049350679205604674,0.763
UGC09992,27.0,55809,UGC09992,0.0121009293943643,7.812542999999999,10.0,LT,UGC09992,,15.17,0.62,166.61,0.86,24.15,0.2991114053280952,60.33000183105469,b'I   ',9.899999618530273,34.654500000000006,0.0024004118268534077,0.696879193178375,0.7791195948578106,34.655,0.0024004118268534094,0.696869138652431,0.7791083537729043,0.891,2.447802197802198,0.0005168145130433801,0.584,24.35,0.5984285960973925,35.478,0.0008626141192435043,0.812,34.261,0.0007371544394563566,0.656,57.91,0.00866687377548764,0.364
UGC10014,23.7,55975,UGC10014,0.008746188133955,8.813443,38.9,LT,UGC10014,,14.64,0.875,1.47,1.163,35.83,,22.799999237060547,b'IAB ',9.800000190734863,,,,,,,,,,,,,,,,,,,,,,,
UGC10020,23.5,55973,UGC10020,0.010018871165812,9.617,35.0,LT,UGC10020,,13.16,0.951,127.78,1.774,29.4,,21.639999389648438,b'Scd ',6.699999809265137,,,,,,,,,,,,,,,,,,,,,,,
UGC10025,17.6,56001,UGC10025,0.0090327244251966,8.6735735,27.04,,UGC10025,,16.61,0.146,81.01,0.955,21.42,,90.0,b'Sd  ',8.100000381469727,,,,,,,,,,,,,,,,,,,,,,,
