PGC,re,amp,n
PGC12664,38.646,0.00982758685870481,1.002
PGC12666,33.675,0.013661823456245035,0.061
PGC126708,,,
PGC12671,,,
PGC12691,,,
PGC12696,9.939,0.03212881323415227,0.841
PGC12697,163.357,0.0025360855521971712,1.018
PGC12698,19.259,0.03293637719409006,0.832
PGC12701,,,
PGC12706,,,
PGC12708,22.24,0.011021280870102557,0.359
PGC12709,6.784,0.44220499507738636,0.443
PGC127219,6.142,0.0576356056150292,0.51
PGC127242,8.192,0.005006767869647849,0.254
PGC12725,,,
PGC127323,10.673,0.013090057846789656,0.623
PGC127359,135.495,6.984463813325279e-06,3.631
PGC12736,,,
PGC12737,74.28,0.009990099894257016,0.42
PGC127393,,,
PGC12747,,,
PGC12748,,,
PGC12754,,,
PGC12755,15.136,0.000676542607881454,1.338
PGC12756,17.53,0.029228417743275982,0.703
PGC127623,9.064,0.0027171679765654114,0.343
PGC12769,,,
PGC12772,54.818,0.008416836687973973,0.297
PGC12776,12.616,0.006261512511097668,0.869
PGC127773,29.995,0.0018304057320375068,2.056
PGC12780,,,
PGC127809,12.849,0.03648085578515956,0.189
PGC127824,14.917,0.013040081748202115,0.813
PGC12783,35.423,0.010152797028714355,0.535
PGC12786,22.69,0.008722493012615731,1.146
PGC127863,13.22,0.010358120866438914,0.984
PGC12788,56.494,0.015882479837727698,0.764
PGC12790,10.219,0.013525051334205167,0.472
PGC12794,11.84,0.01200287171293313,0.42
PGC12797,11.047,0.05092155977130379,0.521
PGC12798,,,
PGC128017,8.885,0.02241990981584028,0.644
PGC12807,31.667,0.0555611706990056,0.482
PGC128074,23.369,0.003364302736407435,1.679
PGC128075,20.474,4.136755464743056e-05,1.668
PGC12816,,,
PGC128191,21.603,0.002505828908101695,1.792
PGC12821,,,
PGC12825,,,
PGC12826,20.133,0.017897215578826307,0.227
PGC12827,20.483,0.0018274475529173528,1.34
PGC128343,22.128,0.005421370771944975,1.41
PGC128348,23.102,0.007189747269587606,1.426
PGC128366,15.668,0.00012278863520838985,1.591
PGC12838,14.41,0.021040445383670142,1.427
PGC128407,24.465,0.0019064924478914861,1.644
PGC12846,,,
PGC12848,,,
PGC128506,,,
PGC12868,,,
PGC12876,,,
PGC12877,23.873,0.009725578355128639,0.248
PGC12878,,,
PGC1288,21.116,0.020240825512504574,0.548
PGC12883,11.409,0.007288660213990905,0.288
PGC12884,,,
PGC128845,17.993,0.012108591871396322,1.682
PGC128867,12.257,0.010801404781523517,0.898
PGC12889,,,
PGC128909,53.181,0.0008283757498786348,2.447
PGC12893,,,
PGC128984,,,
PGC128986,,,
PGC129,24.24,0.01237966938962283,0.327
PGC12900,,,
PGC1290044,,,
PGC129035,10.617,0.035126288339961655,0.288
PGC12905,21.56,0.0006623996703608883,2.009
PGC12911,18.675,0.05559953210799367,0.758
PGC12912,12.008,0.04117442919805639,0.758
PGC129144,10.092,0.03214503894346289,0.355
PGC12916,87.927,0.018088721008375244,0.497
PGC12917,10.559,0.007119549824691548,1.015
PGC129191,,,
PGC129199,17.717,0.017297873848521824,0.362
PGC1292,,,
PGC12922,,,
PGC12923,58.51,0.0024616176285922444,1.365
PGC129238,,,
PGC12928,,fit fail,fit fail
PGC129301,13.591,0.025329588544249985,0.419
PGC129313,22.631,0.007831140768489444,1.793
PGC12933,,,
PGC12939,,,
PGC12946,,,
PGC12952,38.434,0.004943828301917147,0.413
PGC12956,,,
PGC12960,,,
PGC12961,,,
PGC12962,,,
PGC12964,,,
PGC12976,14.642,0.014297995490284262,1.285
PGC12979,10.424,0.05804661174660804,1.166
PGC12981,35.165,0.012833724862313935,0.939
PGC12985,,,
PGC12986,25.254,0.014598472200075829,0.341
PGC129874,,,
PGC129888,,,
PGC12989,,,
PGC12990,,,
PGC129923,,,
PGC129961,13.761,0.014476235605827188,0.349
PGC130004,18.964,0.005979523782077494,1.268
PGC13001,,,
PGC130045,16.321,0.013042603954465999,0.425
PGC13005,,,
PGC130068,8.381,0.06640183677524125,0.619
PGC13022,,,
PGC13028,23.359,0.001738719972736647,1.533
PGC130288,13.802,0.06750259663787055,0.355
PGC13029,,,
PGC130381,,,
PGC1304080,,,
PGC13042,,,
PGC130572,,,
PGC13059,66.167,0.006791823101262758,0.094
PGC130612,16.767,0.00027540607436553317,0.444
PGC13068,,,
PGC13073,,,
PGC13075,25.101,0.015435509151490702,0.474
PGC13080,,,
PGC130826,,,
PGC13088,,,
PGC13089,16.598,0.06026892821741212,0.378
PGC13090,37.033,0.03461030436571112,1.129
PGC130903,15.03,0.013326396126770283,1.002
PGC13091,5.312,0.0019179232539747984,0.67
PGC131052,12.353,0.03606371102625814,0.64
PGC13106,,,
PGC13108,,,
PGC131126,9.953,0.032728330850147314,0.442
PGC13113,,,
PGC131163,,,
PGC13121,,,
PGC13122,,,
PGC13128,,,
PGC131280,30.443,0.0024138357673393505,2.137
PGC13130,29.791,0.004516643931413194,0.077
PGC1313211,10.869,0.0032591646721514735,1.095
PGC131376,13.833,0.027105535479993594,0.484
PGC13147,,,
PGC13150,,,
PGC13154,,,
PGC13156,,,
PGC13157,29.976,0.002959029986881296,1.976
PGC131570,,,
PGC131579,,,
PGC13158,,,
PGC131581,,,
PGC13163,,,
PGC13166,29.544,0.017053184220434267,0.115
PGC131687,,,
PGC13169,,,
PGC13171,,,
PGC13172,,,
PGC13174,,,
PGC13179,,fit fail,fit fail
PGC13182,,,
PGC13184,,,
PGC131842,14.51,0.008020803874161741,1.301
PGC131867,12.501,0.02534889655342717,0.552
PGC13188,,,
PGC13189,,,
PGC13190,24.319,0.04286606358011364,0.974
PGC131925,,,
PGC13194,,,
PGC13196,,,
PGC131962,12.465,0.023142522250979486,0.407
PGC13197,,,
PGC13200,,,
PGC132058,14.068,0.01089950376470649,0.683
PGC132085,9.388,0.06205561749503553,0.513
PGC132098,12.037,0.0033709952212863012,0.882
PGC132099,37.181,5.732549182757379e-05,1.201
PGC132100,11.185,0.0006749985212984692,1.343
PGC13211,,,
PGC1321203,,,
PGC132125,13.727,0.015625483182289894,0.257
PGC132126,13.986,0.009548730527984842,0.343
PGC132131,8.281,0.04509616678776462,0.478
PGC13218,8.273,0.003413065395411677,0.728
PGC13220,,,
PGC132201,22.391,0.007456440467786008,1.58
PGC1322410,13.145,0.010346988693061549,0.496
PGC13225,,,
PGC132262,8.225,0.034518961014121156,0.519
PGC13235,,,
PGC13241,,,
PGC132427,12.006,0.036422443864948195,0.397
PGC132428,9.789,0.011722902411691279,1.051
PGC132429,11.449,0.006478897090140522,0.742
PGC13243,,,
PGC132448,,,
PGC132468,,,
PGC132480,,,
PGC132486,18.21,0.0026730648538523124,1.066
PGC132487,,,
