RA_DEG,DEC_DEG,POSANG_DEG,INCL_DEG,PGC,w1re,w2re,w3re,w4re,nuvre,fuvre
12.7017822265625,-6.885685443878174,104.66999816894531,90.0,PGC2959,,,,,,
152.53610229492188,-38.13333511352539,81.52999877929688,49.869998931884766,PGC29590,,49.706,86.338,16.135,47.763,14.462
152.5410919189453,-12.433722496032715,19.729999542236328,64.3499984741211,PGC29591,246.872,,33.339,32.143,,
152.5565948486328,58.4897346496582,170.49000549316406,75.79000091552734,PGC29595,28.398,27.618,25.769,,,
152.55374145507812,-67.00505828857422,23.25,52.36000061035156,PGC29597,16.686,17.403,123.475,75.809,,
152.5709228515625,43.070472717285156,4.0,60.09000015258789,PGC29607,43.778,47.158,42.876,24.971,,
152.59280395507812,-38.032100677490234,123.51000213623047,65.3499984741211,PGC29608,21.5,21.787,12.134,11.409,29.842,20.07
152.61636352539062,27.956130981445312,109.2699966430664,45.470001220703125,PGC29615,18.994,37.147,15.272,41.82,17.855,17.721
152.64584350585938,-25.823223114013672,127.16999816894531,36.88999938964844,PGC29623,29.113,27.533,28.614,46.756,32.486,35.032
152.65496826171875,5.150689125061035,,61.61000061035156,PGC29626,,,,,,
152.66639709472656,20.070167541503906,179.66000366210938,64.94999694824219,PGC29631,29.659,,27.51,42.706,29.56,33.008
152.69219970703125,-34.84471893310547,89.29000091552734,30.56999969482422,PGC29637,12.762,12.77,21.356,23.654,64.669,
152.69606018066406,-28.90153694152832,106.83000183105469,90.0,PGC29639,,,,,,
12.711629867553711,28.70094871520996,137.0,75.7699966430664,PGC2964,21.661,20.674,20.292,17.543,20.257,22.562
152.7097930908203,-30.423946380615234,69.2699966430664,90.0,PGC29641,,,,,,
152.7171630859375,-66.6473388671875,116.69999694824219,80.88999938964844,PGC29644,27.922,,55.766,109.205,,
152.72654724121094,-6.912067413330078,,33.61000061035156,PGC29645,,,,,,
152.75331115722656,-4.692821502685547,157.5,31.139999389648438,PGC29653,57.591,67.789,96.257,9.305,85.82,86.054
152.75680541992188,-22.681020736694336,24.600000381469727,59.630001068115234,PGC29654,27.017,47.212,20.787,16.368,15.72,16.053
152.75877380371094,-39.693485260009766,61.22999954223633,47.18000030517578,PGC29655,12.749,13.28,83.507,43.713,,
152.78591918945312,-13.782553672790527,29.670000076293945,90.0,PGC29661,,,,,,
152.79110717773438,-20.87073516845703,131.3699951171875,39.7400016784668,PGC29663,56.908,16.817,19.929,21.381,17.377,15.514
152.82443237304688,0.44237369298934937,12.84000015258789,41.209999084472656,PGC29671,19.436,18.677,41.717,16.619,22.281,23.302
152.92263793945312,-37.92767333984375,112.27999877929688,52.209999084472656,PGC29690,39.021,25.436,25.253,28.651,26.243,52.834
152.92677307128906,-31.6428165435791,39.119998931884766,80.37000274658203,PGC29691,72.372,58.448,51.726,34.955,52.735,50.951
152.93641662597656,-2.7315611839294434,52.0,48.970001220703125,PGC29692,27.774,39.333,12.268,31.422,14.809,15.206
153.0734405517578,27.862071990966797,45.220001220703125,62.709999084472656,PGC29715,21.035,41.298,74.747,85.912,26.741,27.514
153.0826873779297,-47.294742584228516,109.06999969482422,90.0,PGC29716,,,,,,
153.0896453857422,-38.21857833862305,62.81999969482422,83.98999786376953,PGC29718,112.891,18.198,7.369,80.431,16.351,72.186
153.1342010498047,-45.23694610595703,170.3000030517578,52.45000076293945,PGC29723,23.628,23.541,38.121,21.924,31.801,33.017
153.15679931640625,-34.7288703918457,116.45999908447266,59.91999816894531,PGC29727,32.154,28.65,24.584,29.556,29.104,27.69
153.17189025878906,3.1293423175811768,50.0,76.69999694824219,PGC29730,,21.657,17.92,73.439,81.801,23.51
153.19821166992188,-27.83950424194336,138.83999633789062,90.0,PGC29743,,,,,,
153.202392578125,43.14552688598633,7.159999847412109,90.0,PGC29745,,,,,,
153.20489501953125,7.103790760040283,80.86000061035156,90.0,PGC29746,,,,,,
153.21038818359375,12.66666316986084,165.2100067138672,60.63999938964844,PGC29747,22.659,22.858,22.123,23.646,,
153.24891662597656,-34.833839416503906,97.05999755859375,55.810001373291016,PGC29758,24.786,16.77,20.523,13.053,26.113,28.256
153.27703857421875,67.41087341308594,172.60000610351562,61.58000183105469,PGC29764,36.379,33.111,39.569,14.842,31.614,56.741
153.3174591064453,65.51821899414062,175.0,,PGC29769,,,,,,
12.75192928314209,-51.32728958129883,22.030000686645508,90.0,PGC2978,,,,,,
153.36483764648438,-38.196083068847656,119.75,49.66999816894531,PGC29790,,89.154,12.665,35.148,101.868,20.252
286.8404846191406,-67.22599792480469,140.0,71.8499984741211,PGC297949,51.716,21.748,20.491,89.598,20.178,15.909
153.37704467773438,-43.7169189453125,127.19999694824219,90.0,PGC29795,,,,,,
153.379150390625,-43.818031311035156,45.380001068115234,57.779998779296875,PGC29797,28.362,64.71,23.787,20.138,70.891,33.376
153.3804168701172,3.3749945163726807,175.25,77.37000274658203,PGC29798,37.491,35.925,30.895,23.87,30.355,29.796
1.0613189935684204,22.588090896606445,48.0,59.7599983215332,PGC298,18.558,18.866,19.127,18.832,22.092,21.644
12.757865905761719,-7.057021141052246,157.55999755859375,37.810001373291016,PGC2980,,85.43,27.294,56.77,23.197,22.076
153.38157653808594,22.737552642822266,32.95000076293945,36.709999084472656,PGC29800,35.828,23.785,24.362,22.938,30.609,33.124
153.39031982421875,-43.45555114746094,63.400001525878906,90.0,PGC29803,,,,,,
153.39273071289062,-22.758092880249023,68.8499984741211,52.02000045776367,PGC29804,41.172,28.548,,,45.312,30.907
153.4250946044922,-34.85531997680664,121.33000183105469,90.0,PGC29811,,,,,,
153.42880249023438,-34.86256408691406,109.05000305175781,47.29999923706055,PGC29812,19.042,38.594,32.754,,43.106,
153.44041442871094,3.4248247146606445,87.25,56.16999816894531,PGC29814,17.312,27.722,31.196,15.868,33.741,25.469
153.44024658203125,-52.28708267211914,24.329999923706055,48.400001525878906,PGC29815,33.408,18.276,15.615,15.095,,
153.46054077148438,38.76493835449219,151.5800018310547,47.38999938964844,PGC29822,,,,72.518,26.258,102.95
153.47950744628906,38.84296798706055,140.08999633789062,90.0,PGC29830,,,,,,
153.45147705078125,18.12620735168457,44.970001220703125,56.95000076293945,PGC29832,40.68,25.071,,,49.81,
153.49365234375,39.80043411254883,25.889999389648438,57.369998931884766,PGC29834,22.54,21.694,10.17,41.949,,
153.49542236328125,7.023993492126465,139.5399932861328,62.38999938964844,PGC29835,23.462,24.971,22.143,25.743,38.786,44.533
153.497314453125,-25.639854431152344,53.880001068115234,72.69000244140625,PGC29836,96.558,38.236,18.293,25.191,27.334,27.004
12.768810272216797,-7.0661420822143555,,38.16999816894531,PGC2984,,,,,,
153.51458740234375,-21.976797103881836,168.10000610351562,90.0,PGC29841,,,,,,
153.55599975585938,-34.245521545410156,17.639999389648438,90.0,PGC29853,,,,,,
153.56161499023438,3.4664766788482666,48.650001525878906,56.7400016784668,PGC29855,47.995,22.674,23.678,64.048,106.449,74.342
153.57720947265625,-64.90604400634766,95.48999786376953,59.900001525878906,PGC29860,34.173,37.49,20.616,39.721,,
153.5905303955078,22.124845504760742,42.959999084472656,90.0,PGC29865,,,,,,
153.61903381347656,15.902913093566895,96.25,67.87999725341797,PGC29866,59.783,18.883,17.137,23.469,18.377,19.014
153.6454315185547,-27.6927490234375,19.3700008392334,26.360000610351562,PGC29883,12.069,12.203,17.727,95.221,48.726,38.796
153.6614990234375,-27.40999984741211,24.420000076293945,75.02999877929688,PGC29888,11.659,88.005,,17.863,74.271,55.281
153.66978454589844,-21.011127471923828,129.6199951171875,67.25,PGC29890,13.761,13.831,19.638,43.865,13.339,39.865
153.67416381835938,-44.85438919067383,11.8100004196167,35.93000030517578,PGC29891,22.083,24.179,21.501,39.581,72.164,54.152
153.675537109375,-28.871944427490234,55.5,76.0999984741211,PGC29892,44.971,42.333,53.867,38.154,44.646,43.155
153.68194580078125,-20.810224533081055,38.650001525878906,84.58999633789062,PGC29894,8.644,7.117,6.854,16.141,6.064,7.468
153.68385314941406,-34.33876037597656,16.899999618530273,60.88999938964844,PGC29895,38.848,14.811,15.593,27.429,18.026,18.808
153.689208984375,-34.05878829956055,17.540000915527344,79.12999725341797,PGC29898,23.12,21.354,18.56,18.62,31.83,40.351
153.69772338867188,-39.80653381347656,99.33999633789062,38.66999816894531,PGC29901,12.358,26.85,38.646,33.014,,
153.70245361328125,-28.957151412963867,40.77000045776367,90.0,PGC29903,,,,,,
153.70054626464844,-43.53022384643555,76.75,68.62000274658203,PGC29904,36.508,103.155,53.186,102.31,21.267,69.527
153.70437622070312,-38.188758850097656,120.66000366210938,76.16999816894531,PGC29905,22.221,21.402,17.497,22.547,28.091,27.27
153.71775817871094,-20.012758255004883,25.770000457763672,33.08000183105469,PGC29907,29.681,10.024,27.977,19.951,25.96,16.432
153.72381591796875,-23.05069351196289,177.8000030517578,63.45000076293945,PGC29911,15.575,31.756,14.352,59.853,23.372,19.394
153.73892211914062,-43.61912536621094,77.33000183105469,90.0,PGC29915,,,,,,
153.7519989013672,65.1399154663086,101.69000244140625,51.599998474121094,PGC29919,28.644,18.799,20.605,22.425,,
12.80023193359375,12.024541854858398,53.38999938964844,54.52000045776367,PGC2992,58.265,79.289,37.754,77.725,,
153.78477478027344,5.243326663970947,83.3499984741211,39.220001220703125,PGC29925,12.552,11.147,35.389,9.829,26.391,33.757
153.8057861328125,-15.092761039733887,,27.719999313354492,PGC29929,,,,,,
12.821866989135742,-8.596839904785156,90.83999633789062,41.310001373291016,PGC2995,26.379,,10.565,,20.681,17.464
153.9034881591797,-20.647329330444336,173.2899932861328,60.7599983215332,PGC29950,83.806,,48.003,29.143,37.555,23.331
153.9254913330078,7.327922344207764,146.3800048828125,90.0,PGC29956,,,,,,
153.93560791015625,-20.295574188232422,126.7300033569336,71.69000244140625,PGC29959,20.387,18.73,16.311,14.591,27.942,37.986
153.9735565185547,-34.11384201049805,73.62999725341797,90.0,PGC29966,,,,,,
153.97921752929688,2.685852289199829,,78.27999877929688,PGC29969,,,,,,
154.03819274902344,-15.791290283203125,71.31999969482422,51.720001220703125,PGC29980,30.038,29.067,16.7,19.149,19.661,20.529
154.03689575195312,65.91692352294922,95.0,70.52999877929688,PGC29984,19.9,20.544,19.349,18.919,25.272,26.535
154.06787109375,-64.86653900146484,127.0,90.0,PGC29991,,,,,,
154.07789611816406,-33.56385803222656,45.58000183105469,65.63999938964844,PGC29993,36.973,28.9,22.336,160.486,66.588,72.668
154.09153747558594,37.7797737121582,112.69000244140625,72.91999816894531,PGC29997,23.988,27.885,28.464,22.501,23.579,23.42
154.1076202392578,-42.24600601196289,83.86000061035156,56.689998626708984,PGC30003,20.386,19.858,23.294,19.343,,
154.11375427246094,-45.85231399536133,23.899999618530273,76.68000030517578,PGC30004,34.361,28.491,27.463,31.752,,
154.11753845214844,45.32155990600586,25.280000686645508,42.27000045776367,PGC30005,19.474,23.248,197.634,,,
154.14224243164062,21.123018264770508,139.9600067138672,41.650001525878906,PGC30010,,,121.915,15.364,,
154.23094177246094,58.39478302001953,27.610000610351562,74.43000030517578,PGC30018,27.701,22.532,22.157,22.014,,
154.22366333007812,73.4007339477539,151.67999267578125,31.229999542236328,PGC30019,74.824,148.831,36.142,34.787,42.922,48.509
154.23133850097656,-48.88105392456055,8.0,56.06999969482422,PGC30022,54.296,52.702,50.491,49.569,73.578,
154.22509765625,-22.230648040771484,,22.399999618530273,PGC30026,,,,,,
12.837879180908203,-78.84860229492188,144.02999877929688,85.47000122070312,PGC3003,13.28,57.666,23.81,51.128,18.545,
154.26626586914062,-38.46210479736328,113.51000213623047,57.150001525878906,PGC30035,33.3,32.239,22.505,50.14,,
12.844756126403809,-8.518497467041016,65.0,71.79000091552734,PGC3004,29.144,30.788,28.521,41.373,22.593,22.7
154.29550170898438,-3.4977500438690186,13.199999809265137,68.41000366210938,PGC30041,33.761,39.106,29.768,61.228,37.294,38.557
154.30470275878906,-21.066810607910156,147.7100067138672,29.899999618530273,PGC30043,59.571,62.131,21.018,,27.995,28.269
154.3263397216797,-18.662748336791992,,21.979999542236328,PGC30047,,,,,,
154.4106903076172,21.68832015991211,130.64999389648438,60.08000183105469,PGC30059,25.949,25.1,30.186,55.67,36.622,38.084
154.41273498535156,64.39158630371094,100.72000122070312,76.5999984741211,PGC30063,69.124,103.012,98.632,54.674,22.229,22.769
154.4161834716797,74.3473892211914,36.599998474121094,61.27000045776367,PGC30064,35.54,57.796,56.657,43.256,40.074,22.655
154.4493408203125,21.873327255249023,108.38999938964844,74.55999755859375,PGC30068,35.635,37.597,29.623,26.84,32.619,32.548
154.5260467529297,21.83268165588379,305.0,90.0,PGC30083,,,,,,
154.56369018554688,7.038843154907227,36.779998779296875,64.29000091552734,PGC30086,15.07,29.438,15.166,14.677,15.904,16.207
154.57058715820312,41.42434310913086,179.0,16.0,PGC30087,112.259,116.394,83.301,,99.422,103.649
154.58241271972656,7.0492682456970215,173.05999755859375,61.119998931884766,PGC30090,18.481,31.597,14.095,14.349,15.783,15.977
154.6036834716797,21.89400291442871,,32.77000045776367,PGC30099,,,,,,
154.65542602539062,3.263603925704956,142.1999969482422,77.5999984741211,PGC30107,9.888,12.389,27.744,14.301,17.981,18.566
154.65225219726562,-17.982513427734375,167.69000244140625,79.18000030517578,PGC30108,51.02,51.741,51.02,52.764,87.201,91.442
154.71632385253906,-32.59661865234375,110.06999969482422,66.72000122070312,PGC30125,22.973,24.576,26.74,54.979,,
154.7416229248047,46.45409393310547,68.66999816894531,43.06999969482422,PGC30128,9.033,9.012,9.171,8.854,9.511,9.392
154.75482177734375,-37.67200469970703,55.7400016784668,90.0,PGC30131,,,,,,
154.78585815429688,34.675048828125,14.34000015258789,54.38999938964844,PGC30147,32.587,12.914,13.206,24.964,16.176,15.545
154.77613830566406,34.65507125854492,152.19000244140625,84.11000061035156,PGC30158,78.24,,22.558,,21.312,22.254
154.8784637451172,-39.47792434692383,166.05999755859375,76.54000091552734,PGC30169,32.784,88.55,33.981,27.095,,
154.88760375976562,58.205772399902344,145.0500030517578,36.63999938964844,PGC30176,12.926,13.665,15.594,10.629,28.705,9.582
154.89120483398438,-26.698793411254883,59.84000015258789,90.0,PGC30177,,,,,,
154.92201232910156,-25.814796447753906,,30.1299991607666,PGC30180,,,,,,
154.9232635498047,-17.752120971679688,50.279998779296875,90.0,PGC30181,,,,,,
154.92880249023438,22.452465057373047,89.5199966430664,78.80000305175781,PGC30182,,95.084,30.293,10.464,94.391,
154.92657470703125,52.06546401977539,172.0,90.0,PGC30187,,,,,,
154.94522094726562,22.59484100341797,55.20000076293945,80.77999877929688,PGC30188,40.802,41.079,76.345,6.98,24.329,
154.97885131835938,45.54972457885742,215.0,72.0,PGC30197,87.514,85.123,109.288,49.289,118.411,127.089
12.893774032592773,29.716421127319336,134.83999633789062,68.41000366210938,PGC3020,32.309,26.333,22.899,23.915,31.073,29.28
155.01023864746094,-21.518604278564453,170.5500030517578,34.9900016784668,PGC30204,22.662,30.889,,43.231,36.196,17.52
155.0169677734375,-37.99901580810547,14.199999809265137,90.0,PGC30205,,,,,,
155.01513671875,38.61552810668945,100.05000305175781,50.119998931884766,PGC30206,16.229,69.172,13.468,13.463,14.417,14.504
155.0417022705078,6.952552795410156,80.83000183105469,45.61000061035156,PGC30207,43.018,30.117,18.388,14.967,33.341,22.193
155.0335235595703,-21.695293426513672,41.72999954223633,65.9800033569336,PGC30208,71.304,66.82,27.049,,34.529,11.22
155.03695678710938,-21.72191619873047,66.45999908447266,71.05000305175781,PGC30211,15.803,,17.867,59.193,80.275,24.222
155.04615783691406,27.8170223236084,105.83999633789062,47.540000915527344,PGC30214,16.058,15.328,15.02,13.229,18.743,20.019
155.07618713378906,-25.653549194335938,172.10000610351562,41.70000076293945,PGC30216,37.694,23.713,,55.156,,
155.11846923828125,-39.352569580078125,34.900001525878906,67.2699966430664,PGC30231,73.273,48.085,15.147,16.539,,
155.17784118652344,-22.165687561035156,116.56999969482422,82.7699966430664,PGC30245,41.611,45.419,32.88,28.261,30.514,29.761
155.18057250976562,65.1720962524414,0.800000011920929,56.09000015258789,PGC30247,68.123,35.224,12.274,14.257,,
155.20370483398438,-23.46589469909668,60.119998931884766,73.55000305175781,PGC30253,38.827,8.531,11.533,11.207,10.974,60.398
155.23806762695312,25.36492156982422,40.470001220703125,47.900001525878906,PGC30263,11.144,11.064,11.434,10.867,23.945,42.042
155.27304077148438,-66.49223327636719,47.93000030517578,50.369998931884766,PGC30273,,,25.917,26.956,,
155.29278564453125,-46.01302719116211,5.0,90.0,PGC30277,,,,,,
155.32220458984375,19.65172004699707,127.72000122070312,38.900001525878906,PGC30283,15.976,16.086,16.015,14.382,17.046,
155.32485961914062,-39.799285888671875,175.39999389648438,50.540000915527344,PGC30285,35.426,30.695,22.619,23.367,,
1.1020410060882568,31.472028732299805,96.79000091552734,59.790000915527344,PGC303,21.284,47.13,,39.327,37.612,
155.39620971679688,-34.26673889160156,132.7100067138672,51.29999923706055,PGC30308,208.306,42.605,45.231,44.11,56.019,58.52
155.4093017578125,12.576128959655762,50.65999984741211,50.689998626708984,PGC30310,34.916,65.796,16.038,,,
155.42164611816406,-34.69670104980469,119.63999938964844,45.220001220703125,PGC30314,71.842,133.036,12.764,71.626,15.549,51.701
155.44822692871094,56.9304084777832,7.489999771118164,61.13999938964844,PGC30322,38.277,43.05,,,45.77,46.732
155.4540252685547,74.17699432373047,159.89999389648438,53.72999954223633,PGC30323,20.021,,20.13,15.816,32.34,35.482
155.48936462402344,-22.267709732055664,140.72000122070312,77.58000183105469,PGC30336,24.645,23.816,19.365,18.978,38.447,39.018
155.55845642089844,20.58943748474121,35.38999938964844,83.02999877929688,PGC30351,55.582,15.553,15.697,23.11,44.496,
12.987792015075684,-43.476463317871094,51.959999084472656,76.45999908447266,PGC3037,17.219,17.265,40.449,15.613,178.968,20.6
155.6286163330078,-36.9804573059082,140.63999938964844,72.5999984741211,PGC30373,18.299,18.184,15.022,20.234,21.641,23.515
155.64389038085938,19.886995315551758,,28.6299991607666,PGC30377,,,,,,
155.6861114501953,-22.601045608520508,163.89999389648438,90.0,PGC30391,,,,,,
155.71351623535156,-24.3381404876709,67.5,38.849998474121094,PGC30399,27.84,26.364,23.475,26.074,,
155.7477569580078,-42.8275260925293,80.37999725341797,36.54999923706055,PGC30404,35.333,31.057,43.916,61.352,26.127,14.139
155.7816925048828,-42.237525939941406,,24.889999389648438,PGC30407,,,,,,
155.75991821289062,-26.079978942871094,87.0999984741211,46.7599983215332,PGC30408,8.919,8.982,8.636,8.355,9.366,29.714
155.759521484375,-39.16656494140625,63.040000915527344,51.220001220703125,PGC30409,78.951,16.75,82.643,28.272,,21.982
155.7618408203125,-32.95603942871094,95.91000366210938,72.29000091552734,PGC30410,49.548,109.991,23.073,,25.31,23.725
155.78421020507812,-39.62390899658203,111.95999908447266,50.61000061035156,PGC30416,31.162,54.549,43.501,14.171,20.864,127.416
155.79344177246094,17.96272087097168,,26.81999969482422,PGC30420,,,,,,
155.80621337890625,-47.33906173706055,164.97999572753906,70.76000213623047,PGC30422,51.337,44.698,30.58,33.422,42.923,40.043
155.80551147460938,-3.2339208126068115,0.6700000166893005,79.2699966430664,PGC30423,8.053,8.115,8.946,9.961,31.997,40.733
155.8625030517578,19.898473739624023,12.760000228881836,69.06999969482422,PGC30440,35.717,34.639,39.119,51.154,73.546,
155.87574768066406,-35.45549392700195,1.850000023841858,80.98999786376953,PGC30442,76.8,57.638,47.032,29.845,39.186,36.166
155.87754821777344,19.86497688293457,156.0,68.33999633789062,PGC30445,29.871,53.993,22.59,26.06,30.135,
155.89613342285156,-38.65602111816406,169.57000732421875,39.650001525878906,PGC30451,24.44,22.442,19.493,28.912,,
155.91773986816406,-35.82600402832031,46.83000183105469,84.66000366210938,PGC30458,,,,,,
155.93284606933594,-51.532875061035156,14.399999618530273,90.0,PGC30460,,,,,,
155.93563842773438,57.0269660949707,95.7300033569336,70.36000061035156,PGC30462,22.605,22.454,23.774,25.144,27.856,28.374
155.93280029296875,12.567930221557617,113.5,90.0,PGC30463,,,,,,
155.9521484375,12.629802703857422,20.350000381469727,68.19000244140625,PGC30464,16.005,16.415,18.879,10.854,18.647,17.867
156.02235412597656,57.991024017333984,144.69000244140625,36.45000076293945,PGC30478,14.574,13.701,8.469,9.025,9.571,32.646
156.0274200439453,70.88220977783203,159.97000122070312,59.22999954223633,PGC30484,54.285,55.728,31.008,56.514,46.453,44.637
156.0419921875,78.62894439697266,167.0399932861328,50.70000076293945,PGC30491,10.666,10.143,9.133,7.481,37.561,
156.04859924316406,-28.92884635925293,96.72000122070312,61.54999923706055,PGC30492,21.573,21.863,20.731,53.083,19.364,17.415
156.0707550048828,-32.48265075683594,122.44999694824219,50.13999938964844,PGC30498,23.209,23.666,25.708,21.988,32.63,38.535
1.1214615106582642,5.845853328704834,132.2899932861328,55.619998931884766,PGC305,20.763,30.482,19.836,31.974,28.82,32.875
13.017916679382324,47.55052947998047,,12.760000228881836,PGC3051,,,,,,
156.092529296875,78.60922241210938,12.239999771118164,57.900001525878906,PGC30510,21.161,35.342,54.346,27.406,28.41,
156.11643981933594,57.39249801635742,50.16999816894531,90.0,PGC30513,,,,,,
156.12750244140625,-21.791040420532227,77.73999786376953,31.170000076293945,PGC30515,46.16,22.923,14.445,36.25,17.018,18.007
156.13095092773438,-23.55311393737793,156.25999450683594,75.44999694824219,PGC30519,42.029,42.885,31.475,33.637,,
156.1382598876953,-36.93122100830078,22.059999465942383,55.540000915527344,PGC30522,93.48,39.621,8.456,45.037,,49.919
156.16712951660156,14.756658554077148,175.6699981689453,56.060001373291016,PGC30531,37.678,52.17,40.079,36.201,,
156.16497802734375,-24.764827728271484,145.5,34.0099983215332,PGC30532,13.221,13.53,30.47,11.738,,
156.17709350585938,-39.305850982666016,10.770000457763672,75.05999755859375,PGC30534,,21.565,193.491,47.581,26.977,26.223
156.18846130371094,-54.79867935180664,158.0,90.0,PGC30538,,,,,,
156.19775390625,-43.96437072753906,,24.760000228881836,PGC30544,,,,,,
156.20486450195312,-23.515214920043945,97.5999984741211,90.0,PGC30546,,,,,,
13.03720760345459,-2.218444347381592,167.0500030517578,47.369998931884766,PGC3055,121.086,154.372,41.498,20.129,10.361,85.896
156.2628631591797,-21.39279556274414,119.0,43.599998474121094,PGC30557,15.951,17.707,22.927,,18.749,20.796
156.2703094482422,17.1637020111084,,46.77000045776367,PGC30560,,,,,,
156.29119873046875,58.14997100830078,154.08999633789062,64.95999908447266,PGC30569,24.517,24.859,23.142,22.882,31.433,32.166
156.36032104492188,-15.349148750305176,168.5,86.58999633789062,PGC30591,18.641,18.553,18.385,21.398,28.153,66.148
156.37017822265625,-39.82756423950195,169.8699951171875,49.279998779296875,PGC30594,24.885,24.788,25.269,24.865,30.131,35.048
156.42434692382812,11.739187240600586,96.31999969482422,90.0,PGC30604,,,,,,
156.4239501953125,-76.5038070678711,112.7300033569336,90.0,PGC30605,,,,,,
13.07178783416748,-3.9672484397888184,3.5,73.16999816894531,PGC3062,29.763,26.298,28.192,137.774,23.214,22.69
156.44216918945312,66.95008087158203,125.0,62.61000061035156,PGC30622,11.968,12.601,12.782,12.792,13.973,15.821
156.46507263183594,-43.748023986816406,84.93000030517578,73.7300033569336,PGC30626,33.094,31.773,21.607,40.351,28.189,28.435
156.47116088867188,14.363293647766113,166.4499969482422,82.47000122070312,PGC30630,29.559,120.474,23.377,108.331,32.455,33.351
156.55792236328125,-45.73516845703125,107.0999984741211,58.380001068115234,PGC30646,20.447,20.359,18.443,18.356,28.536,33.989
156.59243774414062,-34.96368408203125,125.8499984741211,27.450000762939453,PGC30657,63.45,50.769,18.104,,20.804,22.648
156.6196746826172,-20.041810989379883,160.85000610351562,42.7400016784668,PGC30666,20.709,21.836,34.944,,23.596,25.004
156.6180419921875,20.228063583374023,28.1299991607666,90.0,PGC30670,,,,,,
156.63446044921875,-39.94392013549805,139.6699981689453,65.1500015258789,PGC30671,25.238,23.828,30.417,69.405,39.6,20.426
156.6741943359375,3.861961603164673,97.83999633789062,73.6500015258789,PGC30684,27.566,31.26,30.227,34.322,44.081,46.292
1.1282910108566284,5.200250148773193,166.66000366210938,83.87000274658203,PGC307,20.537,19.49,,15.144,18.901,119.861
156.7343292236328,-24.08911895751953,125.93000030517578,42.560001373291016,PGC30708,10.926,32.508,11.691,15.004,28.791,13.41
156.75233459472656,-40.024688720703125,150.63999938964844,90.0,PGC30713,,,,,,
156.7547607421875,28.639347076416016,148.0,90.0,PGC30714,,,,,,
156.76046752929688,-36.22809982299805,29.68000030517578,90.0,PGC30716,,,,,,
156.82662963867188,28.507413864135742,176.3300018310547,61.849998474121094,PGC30744,109.361,41.359,12.656,10.455,65.748,18.497
156.8340606689453,-23.80535888671875,4.570000171661377,90.0,PGC30747,,,,,,
156.83120727539062,-25.54892921447754,26.34000015258789,50.459999084472656,PGC30748,17.466,20.408,14.052,30.223,33.0,41.562
156.8350067138672,-35.2742805480957,59.15999984741211,90.0,PGC30750,,,,,,
156.84454345703125,-33.87735366821289,143.11000061035156,83.13999938964844,PGC30753,24.263,22.975,20.133,17.704,37.1,42.136
209.48936462402344,-52.786659240722656,,90.0,PGC3075596,,,,,,
156.89297485351562,-10.719447135925293,162.0,79.79000091552734,PGC30759,19.388,,31.767,12.88,40.854,41.232
156.9268035888672,-40.002681732177734,57.900001525878906,76.48999786376953,PGC30774,21.265,83.318,17.193,61.306,26.448,137.893
236.92373657226562,-58.9907112121582,,70.48999786376953,PGC3077433,,,,,,
237.37147521972656,-58.66490173339844,160.0,52.790000915527344,PGC3077456,11.848,12.309,8.778,11.876,,
156.93661499023438,-40.43503952026367,6.179999828338623,90.0,PGC30775,,,,,,
239.7576446533203,-60.879703521728516,,75.37999725341797,PGC3077569,,,,,,
156.9392852783203,22.847169876098633,134.75,70.56999969482422,PGC30776,22.129,22.005,18.91,32.603,29.366,25.022
241.22608947753906,-60.56104278564453,110.0,63.72999954223633,PGC3077688,,189.492,10.06,11.804,,
241.78570556640625,-59.900020599365234,,59.95000076293945,PGC3077739,,,,,,
241.8235321044922,-60.68024826049805,105.0,82.08000183105469,PGC3077741,,,73.009,,,
242.65892028808594,-61.11328125,,63.25,PGC3077805,,,,,,
242.7632293701172,-60.47003173828125,,60.220001220703125,PGC3077817,,,,,,
242.8928985595703,-61.11825180053711,,76.33000183105469,PGC3077828,,,,,,
242.889892578125,-60.763484954833984,9.5,68.97000122070312,PGC3077830,30.314,21.502,25.381,,,
243.79881286621094,-60.5311279296875,,71.94000244140625,PGC3077898,,,,,,
244.20579528808594,-61.14716339111328,,81.26000213623047,PGC3077948,,,,,,
244.5168914794922,-60.694828033447266,145.0,51.400001525878906,PGC3077996,13.777,13.876,13.57,,12.786,
244.57757568359375,-61.320133209228516,165.0,75.95999908447266,PGC3078007,,,16.229,15.41,,
244.6457061767578,-60.73442077636719,15.0,75.1500015258789,PGC3078015,19.165,16.655,,13.707,,
244.68112182617188,-60.79313278198242,,72.61000061035156,PGC3078021,,,,,,
244.7022705078125,-61.07997131347656,50.0,51.720001220703125,PGC3078024,34.846,23.996,,,,
245.20591735839844,-60.40475845336914,155.0,90.0,PGC3078098,,,,,,
156.94647216796875,-34.53143310546875,8.770000457763672,90.0,PGC30781,,,,,,
245.44512939453125,-61.42536544799805,50.0,40.86000061035156,PGC3078136,39.078,101.501,93.303,30.802,30.62,
245.48077392578125,-60.92797088623047,,90.0,PGC3078140,,,,,,
245.5317840576172,-60.55329895019531,15.0,30.200000762939453,PGC3078149,10.756,25.47,11.341,18.204,50.543,
247.5260009765625,-59.12967300415039,,84.0999984741211,PGC3078386,,,,,,
156.96363830566406,-43.90379333496094,83.23999786376953,48.220001220703125,PGC30785,21.381,11.578,11.348,28.59,13.3,
