PGC,re,amp,n
PGC16498,13.895,0.09134015340202481,1.079
PGC16499,50.602,0.15273476147388473,1.629
PGC16501,35.38,0.06502207706506861,3.4
PGC16502,,fit fail,fit fail
PGC16507,,,
PGC1650742,,,
PGC16508,80.541,0.028362098952990793,3.234
PGC1651,26.082,0.24355334929975622,0.453
PGC16517,57.299,0.15209996891705604,1.125
PGC1652,47.92,0.014611923538653076,1.772
PGC16521,16.308,1.4313686693737386,0.387
PGC16524,,,
PGC16530,21.659,0.2884794162050503,0.796
PGC16531,,fit fail,fit fail
PGC165354,7.264,9.770505342855444,0.658
PGC165356,18.155,1.9267555083024783,0.542
PGC165358,20.221,0.9450094197232604,1.287
PGC165409,10.298,3.5122607718948347,1.403
PGC165415,12.152,5.196215115005869,0.737
PGC165500,7.765,11.353893560254933,0.738
PGC16553,16.755,0.5407593711126978,1.423
PGC1655346,9.049,1.211756042766742,0.386
PGC165577,16.769,1.4889986985254153,1.68
PGC1656,22.942,0.05387291760395426,2.074
PGC165609,8.383,5.979942587389257,0.632
PGC16561,8.285,1.3446419752452385,0.547
PGC165640,,,
PGC16565,109.97,0.0012357646727753839,3.381
PGC16567,15.234,2.2114277762820467,0.66
PGC165686,,,
PGC165693,9.657,2.211354252525239,1.498
PGC16570,11.224,0.2678846738598986,0.437
PGC16573,,,
PGC16574,18.086,3.2712738911411474,0.633
PGC165745,,fit fail,fit fail
PGC165749,,,
PGC16575,10.11,0.8620196478723604,0.648
PGC165796,7.749,4.712164430320268,0.978
PGC16582,6.619,0.9876060493703019,0.449
PGC165826,9.5,5.390282359379618,0.547
PGC16585,11.118,5.205200619250119,0.858
PGC16586,15.014,1.3703806306592714,1.267
PGC16589,21.213,0.13807761044068345,1.439
PGC16594,79.873,0.007656654831773163,3.519
PGC165940,63.437,0.0028063894726815127,3.706
PGC165942,,,
PGC165944,,,
PGC165946,12.104,0.18203523629183807,0.443
PGC165948,7.693,2.9829176428566435,0.546
PGC16595,13.15,0.10275269197941701,1.574
PGC165952,13.768,0.49494404060680397,0.784
PGC165955,23.664,0.17114902179619557,0.988
PGC165957,10.196,3.140805786055252,0.766
PGC165962,10.166,3.018040614804073,0.458
PGC165964,,,
PGC165966,9.119,1.7363756193112327,0.36
PGC165969,7.121,0.6308983374331042,0.491
PGC165974,15.831,0.18866042051397863,1.48
PGC165975,,,
PGC165981,10.165,0.14496499801108373,0.535
PGC165989,19.676,0.13136858551523253,1.35
PGC16599,53.555,0.3767982870836194,1.299
PGC165993,11.814,0.13180397114498407,1.04
PGC1660,9.921,0.14612980973478662,1.338
PGC16600,34.368,1.4198584910168495,1.194
PGC166021,11.982,0.7364087545175493,1.59
PGC166022,,,
PGC166023,23.811,0.045335598095965574,1.848
PGC166025,9.405,0.29332294370093576,0.98
PGC166026,8.145,0.17266048427599734,0.962
PGC166028,18.04,0.47452107944845195,0.499
PGC166036,9.226,1.0650411138620788,1.04
PGC166039,,,
PGC166043,8.06,1.7366768064279072,0.441
PGC166048,,,
PGC166052,7.996,3.0971288662326977,0.427
PGC166056,12.544,0.1980878025112657,0.754
PGC16607,14.421,0.2253227637901572,0.965
PGC166078,16.49,0.037497435610431805,1.254
PGC166079,,,
PGC16608,23.086,0.05661998741702382,2.043
PGC166092,,,
PGC16610,,,
PGC16611,21.29,0.21816025815122222,0.419
PGC16613,15.274,0.7056206695926187,0.322
PGC16617,22.12,2.514785446946254,0.446
PGC16620,7.262,3.59004231471302,0.507
PGC166210,10.442,0.18646136817165576,1.012
PGC166220,11.22,0.8255631491151701,0.574
PGC166245,19.874,0.30495305782117854,2.145
PGC166261,12.869,0.33899841439202755,1.198
PGC166264,7.212,3.9143610497161805,0.58
PGC16628,13.981,0.5827529505418686,0.724
PGC166289,6.339,0.589242415678807,0.677
PGC166290,,,
PGC166291,28.099,0.00981468740993291,2.069
PGC166292,10.823,0.7913784278734811,0.764
PGC166299,13.282,0.5418680610756333,0.988
PGC166300,,,
PGC166306,12.097,0.29283942261649887,1.08
PGC16631,17.044,0.2379049486754048,0.448
PGC166318,,,
PGC16632,,,
PGC166320,,,
PGC166321,27.904,0.03135282936063974,2.311
PGC166322,5.802,0.21952816256199198,0.573
PGC166323,12.357,0.36975494020760663,0.883
PGC166325,61.041,0.025934157021367102,4.582
PGC166327,22.572,0.16233891324762592,1.299
PGC166334,,,
PGC166335,15.869,0.17462996077522988,1.183
PGC166343,7.09,6.065028024875951,0.427
PGC166344,11.183,0.0652983470013889,1.272
PGC166345,6.022,0.9705111208436685,0.666
PGC16635,,,
PGC16636,,,
PGC166377,8.257,3.625804027986604,0.621
PGC16638,,,
PGC166398,7.719,6.869794172231793,0.532
PGC16640,12.406,1.9480098920820528,0.772
PGC1664251,8.467,0.2559666057707808,1.248
PGC16643,14.604,0.09075827108387946,1.129
PGC166431,9.789,13.73158377385203,0.487
PGC16644,,,
PGC166445,5.711,18.976372954448983,0.386
PGC166455,5.696,3.427316470420924,1.028
PGC16646,,,
PGC166462,5.377,4.407980016319072,0.549
PGC166472,7.675,2.8447817984226322,0.555
PGC166476,,,
PGC1664793,21.648,0.07048420321187504,2.073
PGC166486,6.421,5.571386495699826,0.595
PGC166496,5.888,7.0768671891345525,0.642
PGC166497,5.278,6.344125868880982,0.525
PGC166498,6.675,5.43717515597866,0.625
PGC1665,19.605,2.649190658316441,0.617
PGC16654,14.62,3.4746966932026684,0.444
PGC166544,,,
PGC166546,7.704,8.602163114484526,0.526
PGC166553,11.502,2.832968563156084,0.829
PGC166559,10.827,2.1626527493743115,0.582
PGC166562,16.367,2.4871995628120738,0.619
PGC166580,8.51,4.012604387021939,0.791
PGC166655,10.794,14.614482813302104,0.569
PGC166684,,,
PGC16670,16.103,1.2675596382242624,1.001
PGC16672,24.251,1.6337828106090757,0.607
PGC166727,,fit fail,fit fail
PGC166735,,,
PGC16675,,,
PGC166755,32.779,0.4973215429066836,0.569
PGC166758,24.345,0.8826838271125255,1.326
PGC16676,,,
PGC166769,10.762,3.2804404938529785,0.837
PGC166785,9.705,4.078019968986683,0.755
PGC166794,20.435,0.04300781862189398,2.278
PGC166795,,,
PGC166862,,,
PGC166877,9.322,1.5396173741370383,0.543
PGC16688,15.782,0.028837665105605502,1.92
PGC166900,13.677,0.24577627286746684,1.316
PGC166902,7.764,0.19185560056341808,1.017
PGC16696,,,
PGC16699,25.62,0.16750765365086956,0.932
PGC16700,11.836,0.39987350546133876,1.261
PGC16702,16.83,0.508155344321464,0.828
PGC16709,47.459,9.45612214110963,0.512
PGC16713,22.121,1.1418024264683926,1.203
PGC16715,11.789,6.596964201265244,0.57
PGC16716,76.73,0.24146310307339613,2.411
PGC1671876,,,
PGC16720,6.153,16.329121531249072,1.13
PGC16722,14.934,0.18239351451670047,0.646
PGC16723,9.065,4.492505625416932,0.642
PGC16724,15.882,0.16960385315728435,0.798
PGC16735,29.813,0.04669094920473163,1.2
PGC16736,22.12,0.03986571705071621,1.872
PGC16737,17.105,0.19019315627659472,1.181
PGC16741,,,
PGC167413,39.317,0.015720253675431888,2.8
PGC16742,32.263,0.28886834365355346,0.983
PGC16743,15.46,0.2802323638225342,0.964
PGC16744,14.816,0.5496522448844378,0.853
PGC16748,13.637,0.2199029324498259,1.48
PGC167491,6.113,0.4272046815567454,0.643
PGC16750,11.549,0.2356656566760642,1.233
PGC16751,15.155,0.8929664314224856,1.221
PGC167518,8.968,0.2602873390096975,0.79
PGC16752,,,
PGC16754,,,
PGC16758,15.438,0.2076983459330706,0.98
PGC16761,,,
PGC167669,,,
PGC16772,32.196,0.2324482343941178,1.034
PGC16779,31.134,81.11777460248709,1.273
PGC16780,23.396,0.026786988849732463,1.248
PGC16781,,,
PGC16784,100.181,0.025215515291991272,1.937
PGC16788,10.534,1.525399915148763,1.489
PGC16790,75.427,0.006301942410770163,1.292
PGC16791,8.552,1.7177883999433878,0.632
PGC16795,6.538,8.725747407591335,1.099
PGC16798,,,
PGC1680,,,
PGC16808,,,
PGC16811,,,
PGC16813,16.265,0.566877104344974,1.195
PGC16815,7.999,0.6164639841615214,0.526
PGC16816,18.984,0.2792907361420327,1.485
PGC16819,17.26,0.6364234795615278,1.377
PGC168205,11.156,0.15681533176579524,1.198
PGC16822,6.524,0.4999306570234608,0.661
PGC16823,14.998,4.988127820808231,0.927
PGC168354,11.319,4.497956463950526,0.583
PGC16849,41.049,0.9123862922955265,0.415
PGC16850,,,
PGC16858,33.792,0.46552826329782315,0.944
PGC16861,20.313,0.4543502865358007,1.9
PGC16864,,,
PGC16868,11.678,0.5073761061435003,1.125
PGC16870,,,
PGC16873,35.749,0.9848978764001337,2.202
PGC16874,,,
PGC16878,21.314,0.13969539231983027,0.298
PGC16879,,,
PGC16886,12.442,3.077731964332114,0.494
PGC16889,22.259,0.08008717290144848,1.862
PGC16890,,,
PGC16892,145.907,0.16077038514167255,3.665
PGC16894,27.088,0.4583671506341572,1.0
PGC1689724,5.49,4.454028057183083,0.593
PGC1689759,140.746,0.005969284295378592,2.402
PGC16898,8.111,5.635010322992458,0.899
PGC16899,6.338,31.538391836783923,0.602
PGC16904,,,
PGC16906,34.735,1.8551259754032654,1.641
PGC16909,,,
PGC16911,,,
PGC16912,13.751,0.7799729790636531,0.693
PGC16917,,,
PGC16920,15.735,0.919111257890398,0.591
PGC16926,,,
PGC1693,,,
PGC16931,7.633,2.615400013913737,1.114
PGC16939,12.906,0.9451706300499799,0.514
PGC16943,,,
PGC16944,,,
PGC16949,19.284,2.1652270606523616,0.484
PGC16955,24.241,0.2613248929262352,0.397
PGC16964,12.67,15.852569005844158,0.586
PGC169683,34.086,0.021271958132727645,2.425
PGC16971,10.011,0.41717558594416554,0.923
PGC16974,,,
PGC16976,40.93,0.05485138327428915,0.374
PGC169769,10.701,0.9992120630894803,0.554
PGC169770,12.775,0.043365389090619946,1.144
PGC169772,12.973,0.4154586358100494,0.712
PGC169775,7.67,0.1050162857218855,0.588
PGC169777,10.648,0.032812888245826885,1.148
PGC16979,13.213,1.9730760232224573,0.552
PGC16981,17.727,0.05402267314564487,1.845
PGC16982,27.697,0.6282829098347692,3.044
PGC16983,28.096,0.6156691508318233,0.864
PGC169832,,,
PGC16988,7.469,5.836015989966632,0.622
PGC16994,13.17,1.2225120585901275,0.678
PGC169946,,fit fail,fit fail
PGC169954,8.46,0.16791117875607203,0.624
PGC169966,12.517,0.19505698920405568,0.405
PGC170025,,,
PGC170030,,,
PGC170040,5.21,0.34379228358731945,0.539
PGC170043,16.573,0.029335469433085053,1.825
PGC170057,8.109,3.155620190838699,0.578
PGC170063,16.837,0.059651406868415975,1.459
PGC1700635,9.821,0.09263056386437926,0.426
PGC170067,20.635,0.12794935169899263,1.615
PGC170081,13.846,1.488803516212844,0.441
PGC170085,,,
PGC170086,9.744,1.2842731312107956,0.52
PGC170090,9.708,0.9104111756267527,0.632
PGC170092,47.946,0.02073983726513968,2.217
PGC170095,7.962,1.5865522101643166,0.422
PGC170096,,,
PGC170098,8.816,3.567303761115551,0.37
PGC170100,18.396,0.43517969415018976,0.574
PGC170101,39.544,0.02358538005749555,2.15
PGC170104,,,
PGC17011,22.094,0.07217904706419906,1.567
PGC170112,55.532,0.022049794095714594,1.436
PGC170113,7.375,1.5487548570007756,0.532
PGC17012,115.632,0.003648637716046943,3.698
PGC170127,19.019,0.033080541867662724,0.961
PGC170128,,,
PGC170157,8.228,0.056241487707654615,1.348
PGC170159,,,
PGC170170,,,
PGC170172,,,
PGC170174,21.082,0.09999722149080534,0.562
PGC170179,,,
PGC170181,,,
PGC170189,,,
PGC170200,,,
PGC170205,,,
PGC170207,7.475,0.25036221477704323,0.844
PGC170208,6.67,0.9593125850388378,0.288
PGC170211,,,
PGC170214,,,
PGC170215,15.736,0.05214265810726047,1.658
PGC170216,45.669,0.0332698768207583,3.438
PGC170218,,fit fail,fit fail
PGC170220,17.676,0.10331723380616689,1.21
PGC170227,8.216,0.5527251030781278,0.289
PGC170228,9.032,0.1259391811874136,1.061
PGC170239,,,
PGC170245,22.812,0.05307533563893886,1.594
PGC17027,,,
PGC170270,11.71,0.26804521373957885,1.043
PGC170273,96.141,0.001170703623233083,4.49
PGC170306,7.342,0.3230601631917068,0.543
PGC170323,7.438,0.9817439323323107,0.544
PGC170341,11.127,0.5494717999193279,0.455
PGC170346,7.21,4.5677080549425675,0.754
PGC170354,9.277,0.5587582519930366,0.515
PGC170358,9.037,0.15399272987695845,1.04
PGC170359,,,
PGC17038,13.555,0.06124309330433122,0.752
PGC170385,8.203,0.4978117203014021,0.699
PGC170392,,,
PGC17040,9.914,0.8871200372498947,1.076
PGC17042,32.576,1.3320500735563165,0.65
PGC170424,7.203,2.7277102968421314,0.522
PGC170427,15.698,0.24510635274053882,1.519
PGC17043,6.194,1.1209497446145607,0.783
PGC170431,11.978,0.17568669315713847,1.067
PGC170438,8.286,6.164223707423899,0.475
PGC170439,9.331,4.956682135869174,0.61
PGC17057,,,
PGC17058,,,
PGC1706346,14.105,1.4000150189367797,0.715
PGC17064,,,
PGC17065,124.361,0.008092306222029345,1.094
PGC17072,,,
PGC17077,22.427,0.17193223941384242,1.018
PGC17081,7.078,0.783330688746383,0.861
PGC17088,,,
PGC17089,14.222,0.5773946928369886,0.651
PGC17092,10.177,1.0311780900421266,0.753
PGC1709416,19.27,0.3378838763275936,0.471
PGC17098,,,
PGC171,16.021,0.6204080057906471,0.72
PGC17102,21.995,0.7762691543296772,0.683
PGC17103,7.325,27.76643089986228,0.713
PGC17104,17.526,0.793316834494196,1.179
PGC17108,17.38,0.13044331474503967,1.582
PGC17113,23.866,0.2036837299563067,0.386
PGC1712509,,,
PGC17128,8.239,18.11418498744247,0.501
PGC1713,44.843,0.024205177581392935,2.296
PGC17134,21.186,0.14187325636085463,1.553
PGC17140,13.521,0.2587827484467562,1.213
PGC17143,16.119,5.586421279559866,1.438
PGC1714462,12.161,0.07974976475519473,0.317
PGC17145,22.217,0.1274976446649918,0.597
PGC1715,13.027,2.10001143649204,0.762
PGC17150,,,
PGC17156,31.477,0.5327616337848701,1.547
PGC17157,,,
PGC17159,19.606,1.0527919528601233,0.909
PGC17162,12.385,0.4172878145816537,0.861
PGC17164,12.223,3.827051172945244,0.862
PGC17169,,,
PGC17174,,,
PGC17177,11.821,0.22891786881884188,0.964
PGC17179,14.761,2.2497736129480344,1.457
PGC17180,,,
PGC17181,23.377,0.1525854619470358,2.441
PGC17190,,,
PGC1719135,11.765,0.032357608520385134,1.176
PGC17194,9.023,1.5645855215855153,0.832
PGC17195,21.635,5.735961788095112,0.878
PGC17196,,,
PGC17209,8.217,1.75122008527832,0.52
PGC17210,,,
PGC1721017,5.593,0.3330603074865845,0.855
PGC1721082,,,
PGC17217,,,
PGC1723,15.584,0.589528458672211,0.801
PGC17232,21.991,0.06046103524498297,2.044
PGC17240,12.558,0.371844137425372,0.69
PGC17241,27.578,0.02336844076941089,0.812
PGC17248,,,
PGC17252,,,
PGC17274,10.352,8.659120012860864,1.123
PGC17276,13.205,0.3922238903047407,1.058
PGC17285,48.512,0.01160709274068091,1.75
PGC1729014,16.222,0.5460935553558556,0.72
PGC17296,,,
PGC17298,,,
PGC1730,8.344,2.954367747895734,0.63
PGC17301,18.039,0.21496018934460495,0.775
PGC17304,,,
PGC17306,14.565,0.14582963505645505,1.587
PGC17308,13.029,0.14203899224944516,0.375
PGC17317,12.262,0.33413716064984145,0.99
PGC17318,,,
PGC17319,18.014,2.1678363292815344,1.502
PGC17322,16.812,1.1393031766565511,0.932
PGC17323,,,
PGC17329,,,
PGC17331,22.502,0.0635286584362213,2.013
PGC17332,8.795,0.5919877837679282,0.772
PGC17333,,,
PGC17338,9.237,2.608758596658264,0.785
PGC17340,17.204,0.1568791123575883,0.999
PGC17341,15.53,1.2965545250180888,0.414
PGC17346,11.108,2.7642616710079952,0.772
PGC17352,,,
PGC1735219,10.267,0.22062566820354543,1.199
PGC17359,,,
PGC1737,24.22,0.06010789795508945,1.555
PGC17377,7.547,0.25115002301359823,0.504
PGC17379,8.392,0.817497658557862,0.349
PGC1738741,,,
PGC1738874,13.235,0.11157283987080482,0.834
PGC17389,,,
PGC17395,15.784,10.110881758852027,0.669
PGC17397,,,
PGC1740,,fit fail,fit fail
PGC17402,24.056,0.537243830913133,0.472
PGC1740490,,,
PGC1741,8.126,0.47881884434151345,0.194
PGC17410,54.413,0.06526909389071371,1.373
PGC17415,,,
PGC17416,13.932,0.930751335552231,0.677
PGC17419,10.468,0.4410645716329197,1.094
PGC17422,68.16,0.1909886083018103,1.193
PGC17426,,,
PGC17427,,,
PGC17430,13.656,0.36535658501206303,0.373
PGC17432,7.685,11.145093280840955,0.565
PGC17433,37.633,3.463151112309643,0.78
PGC17434,21.368,0.12423708851922785,1.338
PGC17435,5.549,6.60155819439001,0.512
PGC17436,19.352,9.197358987750757,0.927
PGC1745,10.098,0.3789149638824257,0.826
PGC17452,,,
PGC17455,31.986,0.12937006742793558,1.682
PGC17456,,,
PGC17458,22.0,0.07056141377002743,0.953
PGC1746,36.468,0.02306827027680181,2.041
PGC17460,12.529,1.4204733916401875,0.648
PGC17463,16.419,0.26069515963212286,0.916
PGC17469,,,
PGC17478,16.856,0.7728666257080801,0.698
PGC1748,17.885,0.08367166723402758,1.047
PGC17487,7.971,2.381180617170899,0.279
PGC17488,8.99,1.4963297749693218,0.677
PGC17491,28.293,0.08796020087277814,0.932
PGC17492,5.087,2.63891623988539,0.684
PGC17493,13.683,0.1633720695929108,1.108
PGC174940,6.355,0.2197111173748973,0.622
PGC17495,15.359,0.26180985545494795,1.169
PGC17499,24.392,0.10173033507284712,2.167
PGC1750271,8.959,0.9256725022337844,0.548
PGC17504,15.8,0.24250663310591442,1.13
PGC17511,14.709,1.3946907525353183,0.589
PGC17513,,,
PGC17515,15.724,0.37204240076537043,1.14
PGC17518,10.4,0.140537093645091,0.524
PGC1751925,8.438,0.061484493133706145,1.478
PGC17525,,,
PGC1753,5.896,0.44387808339919343,0.919
PGC175369,,,
PGC1754,13.829,0.303182796850317,1.031
PGC17540,7.127,10.806620939807999,0.875
PGC17545,12.753,2.756612118950224,0.465
PGC17552,8.001,2.2771992302809827,0.622
PGC17556,16.483,0.2449138091144219,0.736
PGC17559,16.627,0.27713276275402204,0.915
PGC17560,6.142,0.38032713187831957,0.443
PGC17561,,,
PGC17567,28.892,0.04892195294560991,0.812
PGC17568,12.569,1.399512356843434,0.67
PGC17574,8.838,0.26604307409653816,0.715
PGC17587,12.475,1.3375120236229732,0.664
PGC17592,13.996,2.9955053208942757,0.501
PGC1759483,9.538,0.2599766857890416,1.37
PGC17595,33.826,0.10021192999821578,0.544
PGC17597,15.209,1.0434495984149674,0.497
PGC1760,10.499,1.7329027888733208,0.581
PGC17608,17.933,0.07193337883336104,0.172
PGC17609,,,
PGC17616,32.931,0.4883205261248327,2.439
PGC17619,,,
PGC17621,37.123,0.03165497194524662,0.552
PGC17625,32.742,2.149253334276277,1.154
PGC17628,10.958,0.06760784531434955,1.18
PGC17642,11.266,2.1231780468079036,0.407
PGC17645,28.129,0.011963210696438088,2.386
PGC17646,11.827,1.2178488492567905,0.546
PGC1765,13.858,0.34598964128222964,1.006
PGC17651,7.878,5.616358487709748,0.28
PGC17652,26.811,0.02234540658642907,0.361
PGC1765299,13.378,0.042258621545866945,1.023
PGC17655,15.113,0.30369208275357745,0.62
PGC17657,19.391,0.5013299385211643,0.807
PGC17659,,,
PGC17661,,,
PGC17662,22.03,0.2019339704599736,0.66
PGC17665,15.126,0.9591392981593033,1.594
PGC1766546,7.244,0.08524220621177711,0.899
PGC17667,18.163,0.026793134461867926,1.276
PGC17668,23.315,0.32952305204881965,0.814
PGC17670,,,
PGC17675,17.866,1.2083240136987772,0.544
PGC1767649,,fit fail,fit fail
PGC1767757,17.405,0.02676966592165824,1.695
PGC17684,13.204,2.8710142581398115,1.544
PGC1768412,,,
PGC17692,31.249,0.774257226434954,0.639
PGC17693,14.709,0.849392739261433,0.462
PGC1770,7.225,1.4420825276382558,0.613
PGC17700,21.63,0.058038649582505174,1.492
PGC17702,,,
PGC1771,,,
PGC17716,,fit fail,fit fail
PGC17725,,,
PGC177268,9.182,2.5946902267547185,0.557
PGC177297,13.365,0.02545680558738243,1.811
PGC177340,23.921,0.08475599406688071,1.356
PGC17736,21.072,0.9886249842841884,0.781
PGC17738,,,
PGC177405,20.771,0.05238445579051915,1.284
PGC17751,,,
PGC177532,8.541,1.3331980500216323,0.411
PGC177545,11.444,0.05972437042125217,1.196
PGC17757,6.695,4.44667354999426,0.583
PGC17759,10.456,2.985948430459734,0.285
PGC177620,5.1,4.262148067114913,0.544
PGC1776658,,,
PGC1776826,8.887,0.13515177159567873,1.243
PGC17772,,,
PGC1777463,11.649,0.12981568001856214,0.138
PGC17776,,,
PGC177823,7.315,0.36881079498758357,0.686
PGC17793,27.067,0.05229549080864665,0.599
PGC17794,16.74,0.14352187896903934,1.619
PGC178009,8.72,0.6123867055046233,0.502
PGC178026,7.413,0.5151914124234988,1.068
PGC178034,9.241,0.5276807179176567,0.707
PGC178035,11.838,1.19419487507548,0.573
PGC17804,15.762,11.855614100649303,0.738
PGC1781,,,
PGC17810,22.172,2.6039575637835646,0.52
PGC178140,10.283,0.5425136005554856,1.291
PGC17819,35.366,2.592599070909117,0.223
PGC17822,23.872,0.5312141089743195,0.485
PGC178263,10.054,0.1264789280103939,1.118
PGC17831,18.798,10.494724451373713,0.475
PGC17839,10.11,7.277104168713373,0.869
PGC1784,13.663,0.060477556817678704,1.254
PGC17842,,,
PGC178498,10.354,0.26099021406102596,0.579
PGC17860,,,
PGC1787,,,
PGC17872,,,
PGC178737,8.127,2.0746369961593185,0.271
PGC17891,,,
PGC1789388,14.091,1.00767480328381,0.39
PGC1790386,7.107,0.5331622212994929,0.604
PGC17904,,fit fail,fit fail
PGC1791,,,
PGC17928,6.756,16.41282315326655,0.579
PGC17939,28.319,0.08059509278000104,2.012
PGC1794,18.072,0.05917777816981209,1.467
PGC17940,24.852,1.960983515984821,2.198
PGC1794291,11.893,0.19277467030334286,1.407
PGC17949,23.256,0.09378312473835271,1.835
PGC17965,25.021,0.1543371835755436,0.417
PGC1796733,42.364,0.18172873252725222,2.038
PGC17968,,,
PGC17969,,,
PGC17972,30.099,0.021128118601231136,1.69
PGC17975,17.092,0.44916348829666825,1.131
PGC17976,,,
PGC17978,33.3,0.38834110717779957,0.84
PGC179821,10.578,1.7033358209673117,0.436
PGC17993,20.775,6.872774496351592,0.705
PGC1799990,14.375,0.3279599732488369,0.798
PGC18000,32.657,1.3489841389866792,0.51
PGC18004,,fit fail,fit fail
PGC18011,17.726,7.333113116685174,0.605
PGC18015,58.785,0.01835126745116275,1.301
PGC18024,9.653,0.3771335686823005,0.862
PGC18027,18.523,0.5089335017542298,0.947
PGC18028,,,
PGC18030,5.814,52.15452128938911,0.825
PGC18033,,,
PGC1803443,7.917,4.1890030029895176,0.548
PGC18035,11.42,0.31034763598352827,1.244
PGC18040,15.059,1.5288934924260926,0.842
PGC18041,20.828,0.044749989258279145,0.668
PGC180413,,,
PGC18047,25.005,1.6702423092968623,0.19
PGC1805043,10.221,0.2573796504446704,1.294
PGC18051,44.297,0.0011327001199014474,0.996
PGC18063,,,
PGC18066,,,
PGC18070,13.34,3.7991350566176445,0.88
PGC18074,9.881,2.764240649030496,0.601
PGC18092,22.759,0.9762643048981879,0.532
PGC18096,,,
PGC18097,7.567,20.07949326137191,0.753
PGC18099,15.967,0.4413456935567763,0.509
PGC181,,,
PGC18111,12.554,0.0345808344882652,1.739
PGC181122,9.624,1.4069181211849282,0.442
PGC18115,7.799,10.54186024471881,0.71
PGC18117,7.565,5.016089669980036,0.479
PGC18121,135.217,0.0032194398697380695,1.938
PGC18128,14.735,1.2921274235479223,0.577
PGC1813,20.395,1.308848219325299,0.556
PGC18134,7.821,1.1438166960819625,0.628
PGC18136,17.981,0.19473060443029333,1.729
PGC18143,15.881,0.08742081455586329,0.826
PGC18147,38.493,1.0994134760799887,0.323
PGC18148,,,
PGC18154,22.327,0.07824147334056022,1.235
PGC1816,7.835,0.7943699596501292,1.14
PGC18161,23.653,1.258021092955222,0.666
PGC18169,,,
PGC18172,28.369,0.08718326335572468,1.339
PGC18173,11.79,0.38145253492679493,0.206
PGC1818,19.29,0.21655966380144714,2.002
PGC18181,15.466,1.1023589693964004,0.744
PGC1819232,5.986,0.18011641393868782,0.493
PGC1820,30.502,0.025827409964782028,2.023
PGC18200,,,
PGC18212,12.299,3.1565392923166806,0.154
PGC18213,7.03,7.750865431705053,0.373
PGC18216,,,
PGC18222,11.916,0.06265687400392048,0.917
PGC182254,,,
PGC18232,26.014,0.025048883953981273,1.887
PGC1824938,25.548,0.013288502625221316,2.232
PGC1825,,,
PGC18258,23.342,1.8947774303756266,1.31
PGC18259,14.115,1.7849593004377875,1.18
PGC182746,23.549,0.010069342830133486,2.483
PGC18275,,,
PGC18277,,,
PGC182867,,,
PGC1828703,20.212,0.5663489486085302,2.563
PGC18299,25.2,0.35653925477622433,1.502
PGC18312,8.347,10.084224387801134,0.746
PGC18315,,,
PGC183194,10.455,0.3307661158922328,0.575
PGC183301,,,
PGC183309,11.879,0.5412745418470788,0.485
PGC18331,,,
PGC183350,14.481,0.025506677772813513,1.919
PGC183363,27.236,0.07510004373512703,1.72
PGC183367,7.234,0.7451464838848197,0.806
PGC183372,7.553,0.10653604507762411,0.968
PGC183381,18.058,0.10580131583043167,0.942
PGC183394,24.776,0.004866437189600909,2.581
PGC1834,17.275,0.03704400991738482,1.294
PGC183408,17.99,0.07286856438745265,1.199
PGC183412,10.633,4.292969180072215,0.461
PGC18349,28.58,0.22719484148008864,1.163
PGC18354,20.805,0.15241842812459322,1.695
PGC18355,43.301,0.2415562610759529,1.166
PGC183567,9.002,1.171698693804748,0.576
PGC18362,,,
PGC18369,,,
PGC18373,,,
PGC183733,13.211,0.7164235061320398,0.444
PGC18374,,fit fail,fit fail
PGC18377,45.815,0.11993027391939484,0.858
PGC18379,26.9,0.6557750764679287,0.532
PGC1837976,47.421,0.005625451336708937,1.838
PGC18380,,,
PGC18384,,,
PGC18388,13.129,1.8550639426425428,0.604
PGC18394,,,
PGC183945,,fit fail,fit fail
PGC183958,,,
PGC18396,56.952,0.013569959626449359,0.678
PGC183963,,,
PGC18406,11.421,0.09094995345635777,0.609
PGC18407,,,
PGC1841,21.251,1.7229876463672287,0.474
PGC18426,21.322,0.054374691274861525,1.389
PGC1843459,10.694,0.18906865737857825,1.42
PGC18437,,,
PGC18445,26.075,0.5143144095905994,1.033
PGC18453,10.1,1.3001993905421192,1.01
PGC1845823,19.007,0.1121233790752579,0.142
PGC184619,17.479,0.12794810969655707,1.179
PGC18464,17.18,0.8667395724006687,1.067
PGC184650,7.563,0.10647821946345183,0.891
PGC18467,,,
PGC184694,,,
PGC184789,5.444,0.4310875316213159,0.61
PGC18487,,,
PGC18488,19.227,0.5716495547154765,0.902
PGC18494,,fit fail,fit fail
PGC1851,,,
PGC185180,9.418,0.467443501634172,0.509
PGC18533,23.099,0.029816466378320527,1.554
PGC18535,7.836,0.37686289969855336,0.941
PGC18536,,,
PGC1855,,,
PGC18553,12.844,1.0288774098520772,1.332
PGC185558,,,
PGC18557,26.498,1.9654753464977952,0.719
PGC185611,,,
PGC18573,10.111,1.6403279638782033,0.73
PGC18580,,,
PGC18581,15.732,2.3312360986927168,0.374
PGC18601,14.098,0.15494527724374269,1.337
PGC18602,52.821,0.2192239689295424,1.687
PGC1860657,10.474,0.11159147169841431,0.944
PGC18607,,,
PGC18618,7.804,0.16476486586988853,0.965
PGC18620,,,
PGC18637,9.166,0.8210525586523201,0.851
PGC18640,7.965,0.9073927133306984,0.941
PGC18641,,,
PGC18645,,,
PGC18646,,,
